,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad
ADAM9_C3b_CA,0.6481164296468099,0.24090745713975695,1,1.4142135623730951,,1.4142135623730951,0.0,1.4142135623730951,,1.4142135623730951,0.0,1.0,,1.0,0.0,307,19.018179507464616,18.100120191515416,14.672203781998913,6.1236154738148585,17.6861832704675,16.336484833658737,13.924399049470253,5.735229372390652,0.9412559287970326,0.03374654081150215,0.9417839645316541,0.01709009228806191,542,59.16440367507876,46.05735092120908,46.061080635446466,26.579677680668297,54.243151460846704,41.41577834725512,42.33312991840948,24.0259829990586,0.9295292954338646,0.03815874410632441,0.9318143375904462,0.019104376080938845,1398,5,3.136623748211731,0.34552614199337983,3.0,0.0,9.163930892944336,5.846679210662842,7.6157732009887695,3.1545562744140625,9.859149932861328,5.770456314086914,8.062257766723633,3.062257766723633,1753.0054931640625,1095.568115234375,1468.146728515625,555.4893798828125,3.9710118770599365,0.5607599020004272,3.999173879623413,0.39066338539123535
NegsiRNA_D2_NO,0.5942372216118706,0.30669191148546004,3,7.185449728701351,8.26402345499069,2.4142135623730954,0.0,6.761174751947158,7.837714843016961,2.23606797749979,0.0,0.9325429043626521,0.010969461749713512,0.9262096826685896,0.0,450,17.61398414703312,12.481308559494517,14.613540144521966,5.074125799629253,16.521655868787246,11.323837793578422,13.825369287176226,4.810829608926872,0.943717768150143,0.04216401394198399,0.9448019573339255,0.017999901498110205,845,49.13060048737297,36.90853518786724,39.464045207910274,22.2617732676434,45.1172962099135,33.018436177016774,36.29814810090939,20.196905912804773,0.9324438313507194,0.0378421794323353,0.9312254733926107,0.016336603189880283,2164,5,3.1252310536044363,0.33514307403076943,3.0,0.0,9.204174995422363,5.460223197937012,8.062257766723633,3.062257766723633,10.031551361083984,5.168517589569092,9.0,3.0415945053100586,1468.9852294921875,870.4193115234375,1253.46142578125,439.1585693359375,3.842020273208618,0.5201103091239929,3.853879690170288,0.36800384521484375
NegsiRNA_C3_NS,0.641768561469184,0.26631588406032985,0,,,,,,,,,,,,,279,17.248536201879066,14.131792988431018,13.956685895029535,5.428090415820703,16.043773035286367,12.65626248419109,13.038404810405297,4.921620245256513,0.9408221572037525,0.04116260271386076,0.9425723947040783,0.01636271203548867,655,59.463623898457236,42.06506513622611,47.9554425576765,25.8262062915992,54.95106993271165,38.32006035465484,44.487201655207606,23.292722035775988,0.9331750689483479,0.03126454918003365,0.9310872754260825,0.014317929332837265,1603,5,3.125389893948846,0.3330389302779031,3.0,0.0,8.61386489868164,4.987895488739014,7.6157732009887695,2.6798572540283203,9.205726623535156,4.785001754760742,8.0,2.9009804725646973,1337.4776611328125,789.986083984375,1136.3916015625,399.7762145996094,3.7456772327423096,0.5363408923149109,3.750255823135376,0.3805704116821289
EZR_C3_NS,0.6523922814263238,0.25984615749782985,1,3.0,,3.0,0.0,3.0,,3.0,0.0,1.0,,1.0,0.0,248,19.977752127326085,20.8556845261725,13.700062921678388,5.722026189467634,18.57843394745812,18.74541611237719,13.234073318225974,5.4795893546041965,0.945667356437863,0.03613300653468358,0.9474727995939276,0.019831690127430412,587,62.6515465557319,41.415160719953604,52.05698009284913,27.936080635446416,58.04469768836938,38.00890828439075,48.40224971814618,25.462110224237254,0.9333637744656609,0.028265996979016043,0.9309582765812761,0.0147442806247855,1443,5,3.1254331254331253,0.33329515127466924,3.0,0.0,8.71779727935791,4.913708686828613,7.8102498054504395,2.8102498054504395,9.218469619750977,4.647702217102051,8.062257766723633,2.937742233276367,1529.8709716796875,1096.8599853515625,1268.9163818359375,472.4706115722656,3.848207950592041,0.5590744018554688,3.8727047443389893,0.3922302722930908
AKT1_B2_CA,0.4698001013861762,0.40321053398980033,2,41.17766952966368,24.67766952966367,41.17766952966368,17.449747468305823,37.42687166629572,23.096721727320126,37.42687166629572,16.331848556566733,0.9029966189437345,0.01974054354964008,0.9029966189437345,0.01395867220825886,523,21.670104940856376,14.355925208982041,19.164213562373096,7.520394394014346,20.2549498224725,12.980772896846668,18.135294011647307,6.966996720475134,0.9422619630087997,0.036437045180664415,0.9433452527020514,0.019853864415124378,897,43.893035692968844,33.5174283867529,35.449673171197546,19.001589926401913,40.43192976440923,30.247814044044844,33.46069418818969,17.205780401207527,0.9349238151521189,0.042199243951584225,0.9343727278716278,0.01866187895720317,2357,5,3.1255833686890115,0.33646148560783934,3.0,0.0,13.148523330688477,8.644623756408691,11.704699516296387,5.383307456970215,15.185250282287598,8.013652801513672,13.928388595581055,4.984116554260254,1839.3353271484375,1355.5643310546875,1428.164306640625,626.4459838867188,3.954575538635254,0.6091243028640747,3.9638149738311768,0.4564187526702881
NegsiRNA_F2_CA,0.6038146548800998,0.31106016370985246,8,6.806980515339464,9.320024853928812,1.7071067811865477,0.7071067811865477,6.176553122354481,8.483610520239804,1.618033988749895,0.6180339887498949,0.9522329859174387,0.06645941712201915,0.9768589245763655,0.023141075423634527,364,19.078393320468027,13.299774602351988,15.823704913472337,6.386461874977677,17.878483706472306,12.189192075568206,15.117644179139578,6.142508473455925,0.9433513836475023,0.03420305703627646,0.9429848378958171,0.017676568996425,713,54.503382237864656,40.873055550935305,44.22777346714138,24.84130957266403,50.244185404788354,36.79961533592659,40.846596485441005,22.501145944351677,0.933599744103635,0.03459430820194475,0.9327732318976799,0.01566047370329149,1829,5,3.1334062329141608,0.3526428216100573,3.0,0.0,10.128362655639648,6.620393753051758,8.602325439453125,3.602325439453125,11.041261672973633,6.385744094848633,9.848857879638672,4.017906188964844,1532.2518310546875,1041.1363525390625,1234.0479736328125,491.31585693359375,3.8343868255615234,0.580838680267334,3.8413658142089844,0.4235692024230957
P2RX4_E1_CA,0.6858855353461372,0.24402576022677952,1,1.4142135623730951,,1.4142135623730951,0.0,1.4142135623730951,,1.4142135623730951,0.0,1.0,,1.0,0.0,199,21.811063414656083,25.915639357121453,14.542472332656482,6.414213562373176,19.85961400788206,21.496064650871848,13.622132725825276,5.721415022873034,0.9365322346343627,0.0582942848216129,0.9430089028239051,0.018101753103068163,512,66.25403298054411,50.21909140809694,53.49219433246667,29.923962385227973,60.59592000901347,45.35528208530966,50.077055951157874,27.39193051299863,0.9256380202521608,0.044381038478348005,0.9297263335551422,0.016414713467687247,1264,5,3.1297468354430378,0.3453139268254407,3.0,0.0,9.21639633178711,5.947233200073242,7.6157732009887695,3.3842267990112305,9.647062301635742,5.746586799621582,8.062257766723633,3.062257766723633,1700.7489013671875,1143.199951171875,1399.482666015625,565.1060180664062,3.9163639545440674,0.5827956795692444,3.943805694580078,0.4181680679321289
NegsiRNA_C3b_NS,0.639100604587131,0.26928287082248265,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,308,18.48555520337903,16.365616983300978,13.65807656117284,4.7838907080953685,17.28787401809163,14.766210074517463,12.905909499140305,4.522237513195998,0.9438256104867829,0.03188443137700645,0.9462161552211572,0.01673697116212519,660,57.066436020572645,39.84303525692835,47.72459101346588,26.6350917642228,52.738190127920106,36.47694814546279,44.677748547538044,24.644410183413896,0.9323131841111717,0.033120919882910084,0.9321901920855877,0.014673361115581152,1666,5,3.1278511404561824,0.33927373449246917,3.0,0.0,9.017007827758789,6.576452255249023,7.6157732009887695,2.6798572540283203,9.655938148498535,6.503243446350098,8.062257766723633,2.937742233276367,1286.251220703125,752.9401245117188,1099.230712890625,396.8921813964844,3.7023487091064453,0.5505462288856506,3.714840888977051,0.3922300338745117
NegsiRNA_C3_NO,0.6020969814724393,0.322517818874783,2,4.0,4.242640687119285,4.0,3.0,4.0,4.242640687119285,4.0,3.0,1.0,0.0,1.0,0.0,417,17.975656877877217,12.071174160249004,15.448083244795725,4.936693066054513,16.780828698295974,10.62035670626863,14.670454056443596,4.5926318710704095,0.9441910381060732,0.03608923978482033,0.9462816703845324,0.0189091823024512,857,48.89309591480101,33.896693207604606,40.884627716633894,21.485281374238678,45.02379845453873,30.50644133143369,38.19404040190325,19.95770075861575,0.9329241192278975,0.03772582472053292,0.9317898173889403,0.017572818341403895,2202,5,3.1276112624886467,0.33771500383463476,3.0,0.0,9.363617897033691,5.005282878875732,8.5440034866333,2.85775089263916,10.410861015319824,4.5394978523254395,9.219544410705566,2.816420078277588,1406.0413818359375,825.1121215820312,1192.62060546875,423.083984375,3.7882492542266846,0.5336402058601379,3.7922563552856445,0.3810415267944336
GNA12_E1_CA,0.6538414425320096,0.25079260932074654,2,16.363961030678933,19.727922061357862,16.363961030678933,13.949747468305837,13.537776337124118,15.98302924016611,13.537776337124118,11.301708359624328,0.872811966042912,0.07551577505178857,0.872811966042912,0.053397716625677605,225,19.67027137193,20.53406364736737,13.528100295943869,7.000000000000058,18.302142928992758,18.657861633126245,12.671051872498884,6.4339213020439185,0.9407892657649493,0.051339931155547816,0.9458921808463434,0.0169310911268008,491,67.60587958418016,52.01093165801845,55.16988933062603,32.60135087470146,61.88018542442509,46.86630057601254,50.685920135674756,29.016689518148088,0.9276920308877025,0.03844573242920084,0.9286347219894728,0.016800790561771528,1207,4,3.1184755592377797,0.3231703901985375,3.0,0.0,9.556750297546387,6.279061317443848,8.0,3.0,10.033907890319824,6.202008247375488,8.062257766723633,3.062257766723633,1790.632568359375,1159.585205078125,1496.1558837890625,616.9898681640625,3.9705498218536377,0.586931049823761,4.010559558868408,0.4195209741592407
CD151_A3_NS,0.6755021413167318,0.23767640855577257,1,103.05382386916229,,103.05382386916229,0.0,93.74433316206371,,93.74433316206371,0.0,0.9096638013265965,,0.9096638013265965,0.0,316,18.187551889073422,21.22491553027685,11.619656120049502,5.455442557676407,16.5970688968074,18.413057540783758,10.910974988222282,5.074666223257907,0.9358223245986498,0.05440814698933392,0.9417839645316541,0.01738460676581033,705,56.40678062364533,41.99165613280451,45.09882151876051,24.484088973876663,50.660769782239754,36.26720837360445,40.40077006966854,21.625210150092826,0.9183677472302338,0.05357827130753989,0.9281656690978706,0.022591364374916156,1761,5,3.1277683134582626,0.34223115469452764,3.0,0.0,7.293384075164795,4.605649471282959,6.0,2.394448757171631,7.72011137008667,4.586779594421387,6.324555397033691,2.3245553970336914,1109.2318115234375,664.6318969726562,940.2274780273438,330.98004150390625,3.5474495887756348,0.5677124857902527,3.5528156757354736,0.39559340476989746
PALLD_F2_NS,0.5529179043240018,0.36364830864800346,3,2.1380711874576988,1.028197917921417,2.4142135623730954,0.5857864376269046,2.0786893258332633,1.0092452774228278,2.23606797749979,0.7639320225002102,0.9754032275561966,0.0426028595748777,1.0,0.0,276,22.459753741861153,16.541202191238526,18.14297941554451,7.331485112509947,20.909927801898448,14.75802692604193,17.02296122058402,6.769031462384119,0.9433568348777684,0.03702293255893443,0.9445536379289933,0.020672083677815256,641,59.32247109344565,41.396515753699084,50.89781139198392,26.733597829610826,54.57987840794829,37.08491301090861,47.58800327346752,24.61310475127128,0.9323660385062206,0.03741262798772593,0.9317233205233607,0.01509361271893006,1566,4,3.1162196679438057,0.32048815380109974,3.0,0.0,12.23915958404541,7.037289142608643,11.045360565185547,4.7208051681518555,13.350475311279297,6.812501907348633,12.041594505310059,4.761484622955322,2016.1956787109375,1463.114013671875,1585.7470703125,681.7965087890625,4.0527496337890625,0.5896269083023071,4.075405120849609,0.4343714714050293
NegsiRNA_A3_NS,0.633782704671224,0.27328745524088544,2,8.121320343559644,9.485281374238573,8.121320343559644,6.70710678118655,7.778174593052024,9.000000000000002,7.778174593052024,6.363961030678929,0.9768589245763655,0.03272642271200274,0.9768589245763655,0.023141075423634583,424,15.072028379330074,11.523606176966075,12.756825107716365,5.245391107733511,14.029296777606644,10.269681808337618,11.911704039191077,4.7244480576025785,0.9371721915187974,0.06135267346976011,0.9417839645316541,0.016945265882509775,943,46.14443739001041,34.9704121172592,36.5841028929991,20.154539798119465,42.42497829203221,31.760628015466153,33.601525262999594,17.89391917903863,0.9307256287815537,0.03831680666388986,0.9318573572263886,0.017475978692449323,2381,5,3.135237295254095,0.3480633350816078,3.0,0.0,7.995433330535889,4.745192050933838,7.071067810058594,2.828427314758301,8.655387878417969,4.583746433258057,7.6157732009887695,2.6157732009887695,1147.253662109375,708.0150146484375,965.8348999023438,339.8214111328125,3.576087713241577,0.5674802660942078,3.582390546798706,0.39152073860168457
MYO7A_D1_NO,0.6094084845648872,0.3126691182454427,0,,,,,,,,,,,,,421,16.91793392594492,13.20458793884662,13.72792206135786,5.350906628427657,15.786986638299691,11.80069305699359,12.963892162464173,5.012651867879848,0.9419858088382341,0.046980758676908894,0.9442119848676124,0.017672412394220016,820,50.31162726227168,38.32313352976962,39.20188938664748,21.46587167287941,46.08595270851782,34.360844564515595,36.590830666833575,19.569389466107026,0.929402663263236,0.03737762490811311,0.9297499368537265,0.018916537804612055,2062,6,3.1241513094083415,0.3441468913531871,3.0,0.0,9.193862915039062,5.139736175537109,8.062257766723633,3.062257766723633,10.07133674621582,4.9004716873168945,8.9442720413208,2.944272041320801,966.9663696289062,561.8875732421875,832.3345336914062,293.6502685546875,3.398284912109375,0.574150025844574,3.408733367919922,0.4034759998321533
FYN_E3_CA,0.7155278523763021,0.22100702921549478,1,16.242640687119287,,16.242640687119287,0.0,15.297058540778355,,15.297058540778355,0.0,0.9417839645316542,,0.9417839645316542,0.0,220,20.58768838914208,26.90300728503367,11.5396364680297,4.3676406871192865,18.856701532379127,23.94510966269694,11.063044536248906,4.109303881285368,0.9363427723594893,0.04384958087093222,0.9387837371909572,0.014934111961773633,625,63.9420505515367,43.467187335645164,55.41569028043139,30.249735887317193,58.43869505215521,38.79485685074921,51.13768180119236,27.446233508143212,0.9270740735130006,0.040151648449464034,0.9285294160688475,0.016017687020361104,1516,5,3.1273087071240107,0.3372532025672464,3.0,0.0,6.8564958572387695,3.824951410293579,6.0,2.0,7.151068210601807,3.704155206680298,6.082762718200684,1.9172372817993164,1026.361572265625,682.7980346679688,839.6796264648438,316.99090576171875,3.440258741378784,0.5984416604042053,3.4416964054107666,0.4315357208251953
NegsiRNA_F3_NO,0.6272830963134766,0.29773245917426217,1,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,455,18.83780821521468,14.793659479864884,15.619656120049445,6.108265941308417,17.56159046361321,13.45054171968436,14.79489401411482,5.544894014114821,0.9405775983928044,0.04543053039292163,0.9435232167489929,0.018253417098126556,740,49.22453287543574,39.091360841591914,38.784865428143235,20.538477222843625,45.21405723507177,35.331106570313445,35.68261782167616,18.923954340812905,0.9311746734576063,0.036755974443172225,0.9317475950701584,0.018985347738014413,1953,5,3.1264720942140296,0.34448429270534797,3.0,0.0,10.063667297363281,6.659508228302002,8.5440034866333,3.544003486633301,11.254439353942871,6.541327476501465,9.899495124816895,3.8994951248168945,2071.178955078125,1231.675537109375,1793.5521240234375,699.1773681640625,4.112147808074951,0.5472152829170227,4.162439346313477,0.38564491271972656
ADAM10_C3_CA,0.6851541731092665,0.25864919026692706,1,15.899494936611669,,15.899494936611669,0.0,14.422205101855955,,14.422205101855955,0.0,0.9070857382171325,,0.9070857382171325,0.0,233,19.631939580235297,19.924171938835272,12.843776657252723,6.015349532506533,18.230247153836864,17.93910608039895,12.351619327035625,5.651702246288348,0.9430379786787957,0.0321988591693235,0.9435170477927125,0.015559893544103476,565,63.407142995970695,40.67670155898531,59.94932658214877,30.12006172408819,58.698551409668596,37.231052624101494,56.040721801204526,27.57229386974179,0.9333355710311174,0.02824515598953868,0.9305186657234937,0.012939854718821864,1405,4,3.1252669039145906,0.331021308525967,3.0,0.0,8.943014144897461,5.377110004425049,7.6157732009887695,2.6157732009887695,9.423768043518066,5.018253803253174,8.0,2.614835262298584,1272.4593505859375,721.1870727539062,1107.45556640625,395.2822265625,3.7008321285247803,0.5470377802848816,3.7248454093933105,0.38564491271972656
NegsiRNA_E2_CA,0.6139795515272353,0.306449466281467,2,10.156854249492383,10.949747468305835,10.156854249492383,7.742640687119287,8.928283664656547,9.46422218710307,8.928283664656547,6.692215687156758,0.8994439505418708,0.03785246138045105,0.8994439505418708,0.026765732126718844,290,21.004158333928252,15.926797962943882,17.16354508458354,5.940594845631885,19.55423415673855,14.220069838484262,16.182716001253915,5.4560715378781905,0.9393828364626228,0.04755754727706666,0.9417839645316541,0.017090092288061853,579,60.441728760314525,42.74126729767172,51.65614820065834,26.940910592386114,55.85845888183297,39.00478627494038,47.278430600010395,23.948520136782694,0.933467931174255,0.03115492478706455,0.9310364631334672,0.015867463555634953,1461,5,3.1266255989048597,0.3366443336727612,3.0,0.0,10.988546371459961,6.54573917388916,9.848857879638672,3.7660951614379883,11.87937068939209,6.0774760246276855,10.29563045501709,3.305840492248535,2099.638427734375,1419.427001953125,1719.814208984375,760.5494995117188,4.07732629776001,0.5962634086608887,4.120438575744629,0.437650203704834
NegsiRNA_E2_NO,0.6016324361165365,0.3196682400173611,1,51.72792206135785,,51.72792206135785,0.0,48.01041553663122,,48.01041553663122,0.0,0.9281334649337537,,0.9281334649337537,0.0,300,19.835216105928165,14.797019985772984,17.057085525633518,6.128258770283401,18.588984351775828,13.679093669279407,16.0537964972521,5.7750484871097845,0.9413809898869594,0.036157089368278966,0.9433584567417685,0.016603823505975668,607,59.321152990412955,44.37281207006004,46.619656120049534,24.76462500753542,54.707235138507976,40.23876795341425,43.6972698104686,22.873772132231224,0.9335245850440784,0.033183821725397605,0.9308030263908565,0.016740265263926357,1521,5,3.123602892833662,0.33702361235409334,3.0,0.0,11.446786880493164,7.038464546203613,10.049875259399414,4.049875259399414,12.293367385864258,6.3159003257751465,11.045360565185547,3.954639434814453,2156.40087890625,1382.9351806640625,1815.217041015625,740.286865234375,4.135674476623535,0.5554742813110352,4.181264400482178,0.3922302722930908
NegsiRNA_A3_NO,0.68423949347602,0.2296880086263021,2,6.0,7.0710678118654755,6.0,5.0,6.0,7.0710678118654755,6.0,5.0,1.0,0.0,1.0,0.0,452,16.127089909587013,15.900168982596758,12.864804822492424,5.103450399798801,15.005302205942899,13.96807724715007,12.161069112691564,4.808348527765192,0.9379135152919419,0.05312961674435482,0.9417839645316541,0.01683706287728942,727,50.09693578670954,41.49661799005746,37.9011865592381,20.13562212216346,45.81289327990177,37.40323177249106,35.051648399976266,18.038581526409892,0.9267520840346909,0.039289289044918144,0.9292028883139621,0.016679730319638986,1979,5,3.1273370389085398,0.3378670621565113,3.0,0.0,7.495753288269043,4.535686492919922,6.4031243324279785,2.2800188064575195,8.152679443359375,4.360939025878906,7.0,2.0,1166.4788818359375,705.2271728515625,994.7166748046875,345.6308898925781,3.5821657180786133,0.5653299689292908,3.5923917293548584,0.38479089736938477
MYO6_D2_NO,0.60037718878852,0.29278606838650173,1,29.55634918610405,,29.55634918610405,0.0,25.612496949731394,,25.612496949731394,0.0,0.866564973517539,,0.866564973517539,0.0,415,18.595934771110635,15.63104292397311,14.406854249492381,5.86438191683594,17.211565282362518,13.90999877972422,13.45362404707371,5.5023837524892505,0.9404236308464787,0.03897192646254154,0.9417839645316541,0.01989729610135571,809,51.49346099648271,36.68889467335806,42.79163056034261,21.720562748477132,47.30935058452245,32.986129845879695,38.86675957679004,19.559125795763876,0.9292487827272147,0.03604079506733718,0.9307565660644469,0.01609203266285497,2052,5,3.125730994152047,0.3344727627182461,3.0,0.0,8.494715690612793,5.0223002433776855,7.211102485656738,2.7888975143432617,9.26817512512207,4.901208877563477,8.0,2.9009804725646973,1300.85888671875,782.4884643554688,1095.088623046875,379.1063232421875,3.728475332260132,0.5264822840690613,3.7293927669525146,0.37227702140808105
GNB2L1_E2_CA,0.6445723639594184,0.29030736287434894,0,,,,,,,,,,,,,222,22.338894213706652,22.674003400008697,16.8324222345591,6.9271532937715286,20.860356201032126,20.653044034984696,15.865862150670559,6.554921929099206,0.94356945860143,0.03293550314004061,0.9417839645316541,0.017890176350257303,486,68.69951487141317,47.300603363584976,58.57145112697798,34.75093712204915,63.51394974796412,43.24701332059833,54.272792431148076,31.75984297181943,0.9328901083018406,0.031624339339798566,0.9325580865282914,0.015923114880551537,1244,5,3.144694533762058,0.35633335480283046,3.0,0.0,10.977754592895508,6.6877760887146,9.848857879638672,4.017906188964844,11.742097854614258,6.526156902313232,10.198039054870605,3.873483657836914,1655.43603515625,1187.1395263671875,1332.6954345703125,568.4317626953125,3.8665707111358643,0.6295458674430847,3.907209873199463,0.44535303115844727
FYN_E3_NO,0.66460206773546,0.2470186021592882,0,,,,,,,,,,,,,265,20.04461372274079,23.119823093377896,12.75,4.750845811313212,18.57597364240226,21.157157370025402,12.041594578792296,4.367684956644721,0.9377701831905354,0.03217292546409772,0.936317165257643,0.012981619591283633,613,61.2215579710579,42.49800613102987,51.96280187055706,26.46217096381195,56.15835683024378,38.165140484928,48.22473431756779,24.141545159983195,0.9277201282170932,0.033235982146025835,0.9273373744483568,0.01585846691628945,1531,5,3.1358589157413457,0.3630027049018167,3.0,0.0,7.972328186035156,4.357861518859863,7.0,2.0,8.465389251708984,4.145019054412842,7.280109882354736,2.2801098823547363,1101.342529296875,670.2900390625,929.0924072265625,337.5285949707031,3.5328593254089355,0.5622220635414124,3.537353754043579,0.4012937545776367
NegsiRNA_A3_CA,0.6828861236572266,0.2307196723090278,0,,,,,,,,,,,,,426,15.052218932788135,13.636044209672411,11.646037403308291,4.683235532751229,13.980403283625614,12.222344372629298,11.085672724819982,4.398216785362864,0.9392500256433887,0.055345427324876885,0.9456832168750269,0.016261523358678698,763,50.053584203421856,40.725501665709466,39.02952492891764,22.457365397585036,45.8562868223012,36.572388346290595,36.05946092528583,20.21998843126357,0.9302566158445481,0.04307497847081555,0.931083840696635,0.018846400716009848,2005,5,3.134663341645885,0.35285857781547636,3.0,0.0,7.328100204467773,4.332372665405273,6.324555397033691,2.3245553970336914,7.907870769500732,4.178369522094727,7.0,2.5278639793395996,1178.4991455078125,784.7093505859375,960.9136352539062,350.4872741699219,3.581934690475464,0.5885017514228821,3.570730686187744,0.4093472957611084
ARGHGAP10_C1_NS,0.5932220882839627,0.3211809794108073,4,9.060660171779821,13.101600972434829,3.4142135623730954,2.4142135623730954,8.850754064844576,12.944195738303568,3.1925824035672523,2.1925824035672523,0.9774996946810507,0.036301544859774555,0.9930252845242535,0.0069747154757464624,248,19.93776947914041,16.232265511851853,16.11354014452196,6.1640402678487165,18.499889252382495,14.249795940820436,15.466810344160226,6.009352884117308,0.9401958075226331,0.04035101006139636,0.9420666706202749,0.017810459598963158,690,61.337782437950494,39.35364172972653,55.057087545133186,27.2977596084352,56.23357687220762,35.34103126575548,50.41052289166926,24.743304238362256,0.9277723654855424,0.038064666704827055,0.9287604162599756,0.017520362625999486,1657,5,3.1267350633675317,0.33985480649059624,3.0,0.0,9.867193222045898,6.149045944213867,8.485280990600586,3.485280990600586,10.46142864227295,5.827613830566406,9.0,3.3431458473205566,1523.3878173828125,930.5888061523438,1273.696044921875,459.077392578125,3.863556146621704,0.5335797667503357,3.866776466369629,0.38222575187683105
NegsiRNA_I2_NO,0.5911901262071397,0.2948104010687934,4,1.1035533905932737,0.2071067811865476,1.0,0.0,1.1035533905932737,0.2071067811865476,1.0,0.0,1.0,0.0,1.0,0.0,351,17.378249572450077,14.424159180471559,13.370899457402695,5.355335020328058,16.23083480364386,13.047447366311307,12.705904139414914,4.907222278748934,0.9439935582109483,0.03698782565157337,0.9444223096544945,0.017626786232920133,739,54.57958550670014,39.65622245167314,44.198083244795626,23.654633416345284,49.684932011237066,35.07856263438149,41.232487865220406,21.246207848947083,0.9260849259930876,0.043072646419839634,0.9301198474325374,0.019775103670958805,1894,4,3.1330517423442448,0.3396306467376077,3.0,0.0,9.367477416992188,6.1656174659729,8.0,3.045360565185547,9.879703521728516,5.706121444702148,8.5440034866333,3.1588387489318848,2152.69287109375,1317.0548095703125,1820.8604736328125,686.8758544921875,4.171936988830566,0.5201237201690674,4.206674575805664,0.3668198585510254
NegsiRNA_G3_NO,0.5938171810574002,0.30848948160807294,1,67.14213562373095,,67.14213562373095,0.0,63.28506932918697,,63.28506932918697,0.0,0.9425537144639062,,0.9425537144639062,0.0,443,19.119827714072386,15.983197392783039,16.199326582148863,5.899494936611745,17.775096696289495,14.062757367542334,15.331748106461964,5.607422937073604,0.9422117529767655,0.03620394043792167,0.9418556620063621,0.017723879314231472,760,49.02546319272371,37.318683281062725,38.84247727271809,21.57874257811874,45.07554285394665,33.66815009042006,35.76902199243533,19.87548685234107,0.9314216996928143,0.03984689771937091,0.9325859567791366,0.01942019056525307,1943,5,3.1245496654657745,0.3317625391396198,3.0,0.0,9.818367004394531,5.605717182159424,8.9442720413208,3.1387739181518555,10.945075035095215,5.19833517074585,9.899495124816895,3.1005048751831055,1505.1607666015625,912.02392578125,1272.48876953125,465.8721618652344,3.8454229831695557,0.5409244894981384,3.8588099479675293,0.3822817802429199
NF2_D1_CA,0.6036230723063151,0.2702907986111111,0,,,,,,,,,,,,,284,18.52273836994804,21.749557875690755,12.560449728701347,5.914213562373089,17.090280049120473,19.187605694435796,11.908354819721723,5.42633285389015,0.9366720967661795,0.048161894083380265,0.9394055649117263,0.014994021225448184,688,58.66091602051968,41.491895353971714,49.293276533925976,26.078146377937728,53.70330534015379,37.1418123885538,45.68099495746472,23.272306876918076,0.9282905265105506,0.03914679303875437,0.9279002820935938,0.017060770587855156,1739,4,3.1420356526739504,0.34908670275940823,3.0,0.0,8.29742431640625,4.923884868621826,7.071067810058594,2.9289321899414062,8.827184677124023,4.813652038574219,7.6157732009887695,2.6157732009887695,934.4653930664062,656.95458984375,745.7950439453125,293.1881103515625,3.314484119415283,0.646644115447998,3.305025577545166,0.4657449722290039
NegsiRNA_B3_CA,0.61949708726671,0.3073158264160156,1,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,253,18.529725996760618,19.043653664982454,13.992640687119286,6.378258770283365,17.12096233464917,15.94254950040984,13.174312126255398,5.821591541329026,0.9445015140365323,0.04196391304131454,0.9468050880958636,0.017957014679464978,735,58.81801528975113,38.81178357066388,50.34630517837657,26.86151898740323,54.36981621089353,35.319853765713816,47.08030963742221,24.467702602999587,0.9341126221143938,0.032663489276626205,0.9325226294401072,0.014721335958711612,1780,5,3.1247191011235955,0.3320961343408499,3.0,0.0,9.758917808532715,6.952439308166504,8.062257766723633,3.118082046508789,10.023126602172852,6.155447006225586,8.5440034866333,3.160696029663086,1674.4866943359375,1106.6007080078125,1378.397216796875,521.474609375,3.9430627822875977,0.5472422242164612,3.9588847160339355,0.39104604721069336
