,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_distance_ratio_mean,e2e_distance_ratio_std,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_distance_ratio_mean,j2j_distance_ratio_std,nodes_n,nodes_max,nodes_mean,nodes_std,medial_axis_mean,medial_axis_std,voronoi_approx_mean,voronoi_approx_std,std_filter_mean,std_filter_std,entropy_filter_mean,entropy_filter_std
P2RX4_E2_NO,0.6496011945936415,0.27293353610568577,0,0.0,0.0,0.0,0.0,0.0,0.0,241,24.657687607982393,27.458448079617877,22.822258147155605,24.52347256614473,0.9412861033944318,0.03482841741948429,478,65.58226273012805,47.83198692746691,60.355196346649855,43.41611830152821,0.9309316751924795,0.032784774442532215,1225,4,3.1232653061224482,0.3287414948390117,10.192526124281775,5.485305469161847,11.140159029810775,5.203181060375588,1767.3267786929043,1047.7146323286834,3.976243747710579,0.5432188194415191
GNA12_E3_CA,0.6637323167588975,0.25570382012261283,2,1.4142135623730951,0.0,1.4142135623730951,0.0,1.0,0.0,237,21.13083142301967,22.903835720524977,19.56910737834497,20.23645693078404,0.9435842134272132,0.031804891436312537,558,63.00452770788603,42.573627308678546,58.01692323740375,38.45104229776934,0.9298447284356496,0.03296617280155178,1388,4,3.1174351585014413,0.32193810282286,8.917919159849935,5.3945206877663745,9.456782450430381,5.033714015225113,1366.0337713803578,851.5713883807182,3.7453245752255238,0.5620356034702715
GNB2L1_E2_NO,0.6368836296929253,0.2968728807237413,2,54.84924240491749,4.556349186104051,49.91907093069202,8.612358262002227,0.9067208332663356,0.08169705423176138,272,22.383163621116342,23.835700025502852,20.568054669825926,20.34219521758729,0.9406142018156414,0.037845173558860114,530,62.86442149912393,45.44689657464095,57.66036137188193,40.89399270052244,0.9289953648671766,0.0373696814082722,1362,5,3.1255506607929515,0.3379245162917558,10.829598102240773,6.333133116103505,11.68995277828042,6.070070217280589,2026.7010494396661,1280.0871162967148,4.0754698149323465,0.5719950324364039
CAMSAP3-2310057J16RIK_E3_NS,0.6867054833306206,0.2369194030761719,0,0.0,0.0,0.0,0.0,0.0,0.0,198,18.543038791917912,19.863713982814513,17.19795835296358,17.815406250541827,0.9374234347626624,0.06704433351827338,638,65.03828369131348,39.67414364264437,59.968305820668505,36.24740836357873,0.9297844793401788,0.03154810263168768,1527,6,3.1322855271774723,0.3520715415091593,7.4320029825302525,4.784973591419479,7.657093652560293,4.647867755063508,1145.254197265703,806.3962771945771,3.5509694698001373,0.5982079733650073
P2RX4_E2_NS,0.6496554480658637,0.27775319417317706,1,61.94112549695426,0.0,52.038447325030745,0.0,0.8401275712626429,0.0,185,24.48839060738349,26.19291834495641,22.723474769747405,22.9072416541924,0.947335904199374,0.03707904886804998,475,70.5416351034562,46.04268184001478,65.3369334795899,42.187465674195984,0.9328484968930164,0.028372018258689832,1138,5,3.1291739894551847,0.3380022768380483,10.320434035086251,5.899948129030413,10.964177695118826,5.605424091977659,2071.964533926053,1462.4835273311396,4.081212708421873,0.5500777270796987
FHOD1_D1_NO,0.6432929568820529,0.28961435953776044,1,25.0,0.0,25.0,0.0,1.0,0.0,283,20.5711096333282,21.82506326144968,18.83930106848855,19.0154496410224,0.9351812589283696,0.0504235960413742,702,59.318511375567596,42.73652118339454,54.34321919027304,38.36079223387057,0.9290398538374736,0.03682189690119355,1705,5,3.1260997067448684,0.3372204505769246,8.647444141633429,5.1912428318864725,9.2067824976019,4.9709627097622,933.2589000392261,545.2836161047264,3.3735317867388015,0.5563737637817713
GNB2L1_E1_NO,0.7163573371039497,0.19198989868164065,1,3.4142135623730954,0.0,3.1622776601683795,0.0,0.9262096826685896,0.0,267,18.95051449214964,25.873077285693522,17.500223302273625,23.07804470231724,0.9399358668032549,0.055926029160857406,441,63.23743380425294,56.22720556364012,57.20455702489818,49.85707404302652,0.9238531736243434,0.04647779752766376,1188,5,3.1237373737373737,0.3343552593349693,8.273911475392739,5.615564491519331,8.740709789572843,5.425630051835354,2040.5149887998052,1215.8499391737566,4.032005354224888,0.6263806567242481
FBLMI1_C3_NO,0.5999134911431206,0.3081465827094184,1,2.4142135623730954,0.0,2.23606797749979,0.0,0.9262096826685896,0.0,384,18.039413166451336,15.610586153534575,16.808002248353276,14.065556000116331,0.9417423657123664,0.037159487991288036,738,52.46163151673471,36.6846175337514,48.00946249131861,32.783968248435144,0.9273823936965356,0.03904018894369833,1870,6,3.1283422459893053,0.3423713005884303,9.699172567908828,5.670077483277548,10.568769567048363,5.3978786956756135,1446.8759859602335,869.6884579368223,3.8097414538500383,0.5489652730456751
PALLD_F3_NS,0.5542492336697049,0.3621843126085069,2,2.0,1.4142135623730951,2.0,1.4142135623730951,1.0,0.0,241,22.89263480580988,22.542956154024463,21.02973911448064,19.243227737464004,0.936511029351196,0.05319401123117977,669,61.607385813732634,42.343099330272935,56.60868090600705,38.069583037213256,0.9295621397524868,0.03789512852547098,1669,5,3.138406231276213,0.35219772261469245,11.519579473861402,6.766132594264492,12.375841906726384,6.5085461347977285,2009.325666961179,1399.4900675702925,4.073470801426768,0.5684032749341956
P2RX4_E2_CA,0.58102904425727,0.2871072557237413,0,0.0,0.0,0.0,0.0,0.0,0.0,253,21.218015640677127,18.683750608405425,19.67710881165488,16.74018434227932,0.9390540089908536,0.04312369622187319,544,61.32784974400282,44.47296964121816,56.262893157365,40.42500867795476,0.9278606979063524,0.04656332268065441,1396,5,3.1454154727793697,0.3625370833969361,10.688536553129657,6.4294491328021826,11.600736205908193,6.292516647259019,1790.9411386290203,1207.9293673901425,3.962705725394891,0.5915124415793243
PALLD_F2_NO,0.5362813737657335,0.3577626546223958,3,11.104569499661588,15.458060527153668,10.212894083305278,14.126046568831,0.9474547535756068,0.045782403535981536,238,24.724896127464493,24.052261872014213,22.94039106013813,21.596260860325074,0.9409904671559344,0.04349840192056622,683,60.622352111496475,40.6924073400644,55.596096418975726,36.31895539901213,0.9298334562994646,0.039334802137095656,1597,6,3.113963681903569,0.3274716810267472,11.117499259000594,6.429583976659139,11.906021412184298,6.107191511098003,1951.7329921914857,1233.5163361375846,4.064636150505402,0.5535484052125799
AKAP5_B2_NS,0.5830529530843099,0.3020011054144965,1,36.485281374238575,0.0,34.0,0.0,0.9318826310054616,0.0,251,23.286604526723305,20.536302351624148,21.63762485406355,18.498546248938915,0.9413588465684684,0.03974619605464357,554,62.752335517217276,42.07647540738857,57.60758650652453,37.925477070829956,0.9298462009257832,0.03853614092863078,1381,5,3.1223750905141197,0.3299206778288155,10.963909958634249,6.809286107714912,11.744067818837301,6.645373945282188,2249.2634227001067,1516.1194052221897,4.163906043010412,0.5548916263620833
NUMB_E3_NO,0.6134130689832901,0.28372107611762154,2,58.497474683058265,80.72792206135776,55.86143571373725,77.0,0.9771930940654591,0.03225383568839537,358,19.210295173114517,18.04981366205651,17.952686646950074,16.307091390487052,0.9459582484411964,0.034212274828524916,689,53.711492166511746,42.59839124825907,49.29863048481693,38.331809508443776,0.9316308542974991,0.03735987255264305,1757,5,3.1235059760956174,0.3341663683642205,9.4446200828317,5.80280489468278,10.252804238167988,5.619437439291132,1335.4072769487034,885.2259937271202,3.7082040874345945,0.5791078720853023
AKAP5_B2_NO,0.581788592868381,0.3360587226019965,1,38.970562748477136,0.0,34.0,0.0,0.8724534007743737,0.0,377,20.097279190809285,15.89948616170965,18.759180613411672,14.241512228644867,0.9427821534823814,0.03167441115754439,722,54.59078711350179,41.57820281292472,50.007466483611566,36.87706897488748,0.9319603120254883,0.04626403087769858,1882,5,3.1248671625929862,0.33217172299139713,10.609693578877856,6.136975799263426,11.663726445689914,5.848760372340245,2217.282407709936,1402.5403911741791,4.1761070288786835,0.5272861313897704
EZR_C3_CA,0.6644494798448349,0.26265674167209196,1,3.4142135623730954,0.0,3.1622776601683795,0.0,0.9262096826685896,0.0,215,18.473389289844423,15.332399381243473,17.121855613424245,13.619232661475305,0.9407384103591216,0.03440287576212727,539,67.88191591077378,47.531972263225526,62.37364659805488,43.21191795035463,0.9283634172786672,0.03922940761616571,1271,5,3.1243115656963023,0.3323127509638685,9.13171657524272,5.563163515425215,9.648481761663174,5.3301265521506815,1330.084711997207,917.701426357214,3.7062264052025653,0.5788863557350511
CAMSAP3-2310057J16RIK_E2_CA,0.6343243916829427,0.2914547390407986,1,1.0,0.0,1.0,0.0,1.0,0.0,162,26.549500609045282,25.906342677066412,24.414662412653318,22.74932798474561,0.9381088722805736,0.03845211021765282,405,78.11434545707503,50.048359356438134,72.02634684130206,45.36863556797737,0.9309393150967894,0.0317615556889418,994,4,3.1287726358148893,0.3349481214758118,11.394122951128335,6.2817848440425745,12.224719450610294,6.1043034321353575,1923.2143778544064,1267.9628631540218,4.028805026959169,0.562980906134039
AKAP5_B1_NO,0.7198783026801215,0.2265667385525173,4,1.1035533905932735,0.20710678118654754,1.1035533905932735,0.20710678118654754,1.0,0.0,305,19.284955518205187,17.50176814970602,17.922649736173057,15.677736229406829,0.9427992363234624,0.03531018218297493,579,60.14684393711464,44.5415817397846,55.261668817898595,40.346712838714204,0.9279836738084672,0.03668153740572139,1519,5,3.1448321263989465,0.3611634810364769,8.011074235680521,5.1022173149434105,8.460455817813003,4.850747793289691,1569.347591420951,970.0500857894464,3.896458828274017,0.5273693185377311
CAMSAP3-2310057J16RIK_E1_CA,0.6360700395372179,0.2978774176703559,1,26.727922061357866,0.0,23.323807579381203,0.0,0.8726382666725077,0.0,210,22.146754843150926,25.0891317109906,20.3426907057571,21.683838673320786,0.9376494201259724,0.05338567087194468,548,66.81425939167175,45.252993908109644,61.42724810703233,41.0179998715553,0.92972249616672,0.035241211752099835,1363,4,3.1217901687454144,0.3270433053012673,10.383084164402314,6.1860174467062805,11.063316276552927,6.081782331216532,1794.2293917461825,1270.5973021652844,3.964867348835272,0.5908193277261913
AKAP5_B1_NS,0.6329555511474609,0.27135255601671004,3,2.60947570824873,2.7876937002347035,2.333333333333333,2.309401076758504,0.9526214587563498,0.08206204062249961,223,21.447271737786274,20.014422190610365,20.02943828831605,18.288072334138647,0.9401811900112464,0.057072710016196536,564,67.60487887110429,49.42018144218356,61.721352273389165,43.91892848194978,0.9277038030519541,0.040315110264310436,1375,4,3.129454545454545,0.33570234749805145,9.372723972318974,6.3679001192593025,9.745506620910088,6.228872361077154,1613.0785208310776,1047.4255969619308,3.8977202685238415,0.5549297478645847
ACTN4_L3_NS,0.645875506930881,0.25158055623372394,2,14.621320343559644,18.677669529663692,14.207106781186548,18.09188309203678,0.98511545188967,0.02104992980742346,351,17.310925587855028,13.441886626708826,16.0392751277237,11.860259750128144,0.9396661650436025,0.03850329137307297,714,55.25829178565685,42.65273719336136,50.3488429122727,37.59385103322662,0.9276862834643318,0.04512342993609897,1876,5,3.1444562899786783,0.35756546615741275,8.055232743518916,5.235704530974532,8.484781501935514,4.990663944283492,1299.0423724858902,867.8559422234143,3.6780012898309535,0.589606091989474
NF2_D1_NO,0.6071169111463759,0.31165440877278644,1,1.4142135623730951,0.0,1.4142135623730951,0.0,1.0,0.0,325,18.456944135246733,18.02354384464809,17.077245321190084,15.893329450050027,0.9390682572499658,0.05628343462697377,791,55.502574974171544,37.46284385818513,50.87941694445154,33.5270619621811,0.9284765012663352,0.03789334011166083,1983,6,3.132123045890065,0.35320288125763544,8.793922187653372,4.800321491239673,9.512962030032824,4.579282644164068,975.6460840813992,582.9080534842905,3.4109251661344757,0.5747536606651171
PALLD_F3_CA,0.5955969492594401,0.3415323893229167,2,34.27817459305201,44.23401871576772,32.00409808533929,41.017988876686346,0.965311117291523,0.04905748838989776,241,25.341127629987913,24.528067184429307,23.44379303264682,21.80819361843213,0.9412017974545179,0.03471355076492006,660,60.80884235772832,40.69365461554993,55.91763102888925,36.61840682887213,0.9305204902728124,0.03339919343426087,1570,6,3.120382165605096,0.3331453754903357,10.863874067580886,6.536874188357684,11.673972157644226,6.338842787826785,1717.1370689008124,1127.1017716944166,3.9560029123956286,0.5585938102561986
JUP_D3_NO,0.6341510348849826,0.2667609320746528,1,23.071067811865483,0.0,19.235384061671343,0.0,0.8337448538805197,0.0,332,21.732066041186187,22.05465624121164,19.997409155104002,19.22224193061179,0.9392774769050856,0.04321310140167532,589,56.649344213223934,43.40324754843109,51.73489297187617,38.89793179117999,0.9261817076989404,0.044126538637536766,1555,5,3.1324758842443727,0.3427803547534857,9.52421172582407,5.9936190063595305,10.219071262055737,5.812490286042667,1880.6805972457728,1102.3482146062736,4.045230534544949,0.5381198418792104
PARD3_F1_CA,0.5785774654812283,0.3489697774251302,1,19.242640687119287,0.0,17.464249196572982,0.0,0.9075806943827242,0.0,147,22.441162263910783,21.525368381528267,20.82807121465565,19.03724195283445,0.9416766446797512,0.0589799622439559,713,63.594276544992645,38.44624869602094,59.00806109062118,34.75219406030715,0.937230948716944,0.03251366945229662,1583,5,3.1231838281743527,0.3362488188313965,10.471573415542895,5.675234953122968,11.111283532026095,5.447473942624818,1998.833491337549,1410.377461828637,4.053055575140607,0.5653388006857559
MYO6_D3_NS,0.6158621046278212,0.32843950059678817,3,2.9428090415820627,2.548547388496603,2.6666666666666665,2.081665999466133,0.9526214587563498,0.08206204062249961,295,21.77641922805534,26.100186347967586,20.19601222948529,22.688582929133176,0.9465896260546014,0.03252719182653629,661,58.44960371275412,42.44059711529368,53.41837410082422,37.78931313498623,0.9282172834737122,0.04297832770629807,1672,5,3.1297846889952154,0.3448499452539462,10.646033500095227,6.389429608083528,11.448995347714419,6.162855393727683,1926.2605084926072,1267.6920793094905,4.056938582670422,0.5389233320005388
AKAP5_B1_CA,0.6374901665581597,0.2575967576768663,2,27.763455967290586,36.43502884254439,24.900836805434235,32.38667399993805,0.9465200016516002,0.07563213897999778,270,17.97638592170831,15.285194440580144,16.753402753410224,13.988879331671724,0.9379162692424068,0.052983511614185096,602,61.30691372550767,44.96030968562642,56.41650176130845,40.788725380389295,0.9308085106516404,0.035873307242737566,1505,4,3.113621262458472,0.31735070690927225,8.840627529630812,5.513737725145826,9.35139696075289,5.318540767778592,1239.6142792376518,811.8003290908866,3.645819257699634,0.5585380576399898
FMN1_D1_CA,0.7077068752712674,0.2324824863009983,4,3.0,3.366501646120693,3.0,3.366501646120693,1.0,0.0,243,19.80563405830661,23.224680742198373,18.376056459459782,20.92078615235197,0.941201921734416,0.050070331183432695,587,64.40202676241505,45.31934608494584,59.09311683896571,41.04527842651528,0.9280838943708516,0.03664665188542155,1468,6,3.1444141689373297,0.3722164595625353,7.646872859478812,4.616450240359906,8.020102982922966,4.486446701378738,992.5691484532623,628.3686558739687,3.4221532958787297,0.5921778258341704
AKT1_B2_NS,0.5979656643337674,0.30620363023546004,2,36.89949493661166,40.76955262170046,34.108601459031235,37.19148575975345,0.9433651692387416,0.03439315771624831,272,19.862536637790228,18.44615674967586,18.367780323190612,16.429047920754385,0.9396348103870528,0.03304056150411137,612,61.8773184971978,41.097612902682755,56.629417764116106,36.839676910852816,0.9269469777988067,0.04167272864531153,1565,4,3.1335463258785943,0.3401642319864371,10.170217122565688,6.093978905034474,10.938039132986138,5.929661847479776,1994.3447072007693,1221.3592331129155,4.109538542088102,0.5194091466755733
JUP_D1_NS,0.6537272135416666,0.26352352566189235,1,15.0,0.0,15.0,0.0,1.0,0.0,243,22.840516110701003,27.44570732770281,20.8443466236877,24.27194038725756,0.9346385511478542,0.041207962338084825,661,61.983663761192325,41.65432261260975,56.86509736196389,37.530195993149796,0.9282658823836258,0.034635152670653604,1605,5,3.1302180685358256,0.3402257118452849,7.936938476509181,4.542513168545675,8.368756625802995,4.449159621722552,1033.59500930215,680.3258431706099,3.445766095955771,0.6095472769404847
CD151_A3_CA,0.6711542341444228,0.2310134039984809,0,0.0,0.0,0.0,0.0,0.0,0.0,293,17.109227735343573,18.69333214088077,15.752549546651547,16.010448108249438,0.940200251236904,0.051411813705471925,652,57.81331084592882,44.47349920884442,52.806365760501045,39.81076728894644,0.9262108899253562,0.045408011979291035,1633,5,3.1194121249234534,0.3261558049269151,7.7627704196213445,5.194517060442652,8.086243342045872,5.094420935797907,1054.9049453982402,604.0630877952898,3.4942527839162962,0.5802899039179703
GNB2L1_E3_CA,0.6915757921006944,0.20248582628038195,3,33.508970644860376,53.51259599559263,26.19761924850091,41.04299110159811,0.9046423559822664,0.1183820748447472,351,17.141856902137373,17.224005867021898,15.888015554335482,15.645061726012992,0.9371542078243128,0.0559309926262405,612,50.46676794311527,42.98684823087859,45.851766177948065,38.9771891777767,0.9207240986985468,0.06268509514302817,1586,5,3.1336696090794454,0.3476293728666648,8.00484332855549,5.7591683856095575,8.49398559798778,5.7602041720798605,1449.1806272024953,1000.5012598480104,3.758394972971096,0.6120374014890835
FYN_E2_NS,0.6266668107774522,0.2785784403483073,0,0.0,0.0,0.0,0.0,0.0,0.0,188,24.8338665650098,24.06676604258509,22.894827425802212,21.400648991659967,0.934625036761874,0.05452539307812921,500,71.22324779132781,47.6698282903339,65.61408062343949,43.1782426628123,0.9300136750771226,0.030978650150812213,1204,4,3.1270764119601333,0.3330585496327507,9.809847141979024,5.858359640959375,10.30261417020438,5.6924732463677765,2024.134810319624,1424.5420903028107,4.0576074017694745,0.5687688431362994
FHOD1_D3_NO,0.631872812906901,0.29600482516818577,0,0.0,0.0,0.0,0.0,0.0,0.0,341,20.810344252800387,19.571967872847022,19.1930340266664,17.274518657329303,0.9368953733623764,0.051388398652044184,647,57.3895449254161,41.64745006074205,52.32510163065317,36.37269402203717,0.9288799154491264,0.038411076329337365,1681,5,3.1344437834622254,0.3445985904513672,9.701656180395123,6.140630108446567,10.332289423890764,5.771828857291224,2293.284660823227,1353.7210638298272,4.22291988070907,0.5116714649807816
GNB2L1_E1_NS,0.6865821414523654,0.21923912896050346,1,34.14213562373096,0.0,28.844410203711917,0.0,0.8448332149340773,0.0,228,21.98160248650272,23.726288746533804,20.227725151081973,21.06184006832477,0.9369275387027164,0.052714073388997175,423,70.52751754816502,52.43621726337836,64.46582264678342,47.206800192432965,0.9267899637841333,0.037406725007431016,1103,5,3.123300090661832,0.33425088116469537,8.668567371137486,5.0240419695744185,9.254333963031234,4.922877947855351,1590.7694316208656,1048.1225316134758,3.8726335601081003,0.5619470271983384
PALLD_F3_NO,0.5434307522243924,0.3746935526529948,0,0.0,0.0,0.0,0.0,0.0,0.0,270,21.6889912296681,18.09765195795023,20.419958437131868,16.758118325496795,0.9471875133361296,0.04822797433023845,728,58.996138494521524,41.88031010455585,54.06029561168618,37.29564358037668,0.9298412539980752,0.040162904296853784,1734,6,3.1286043829296424,0.3415829412761572,11.64200183516695,7.10758432576473,12.49282448969021,6.722356980337121,1884.9674672486801,1192.7129448948333,4.036639493128903,0.5539929840998311
CAMSAP3-2310057J16RIK_E1_NO,0.6312374538845487,0.2058071560329861,1,32.07106781186548,0.0,30.01666203960727,0.0,0.9359420838648184,0.0,323,19.160046061944314,20.1447158632558,17.619232797710158,17.047527170181713,0.9396137476672921,0.03391298416395695,536,56.9662402885276,47.03863598687968,51.55570289489912,41.62998304997574,0.9227663814647008,0.05305184798209636,1420,5,3.1316901408450706,0.34638367523048386,7.770506687954608,4.738505378530918,8.308918757161633,4.609379920271639,2293.294034901548,1381.7007093073196,4.156870206789633,0.5922768797358018
GNA12_E3_NS,0.6682512495252821,0.2568698459201389,2,17.707106781186546,23.62741699796952,17.50735135169495,23.344920160424838,0.9941955544289992,0.008208725648565923,223,20.081201292335066,21.19528387015646,18.609868292542693,19.19599479163237,0.940982258437288,0.034430533315569986,577,65.09102108156071,42.735041505191866,59.976288674642475,38.835197478935186,0.9296381254181474,0.03068895025319455,1426,5,3.126928471248247,0.3370796397339787,8.6009875023746,5.289729665769354,9.084861798603507,5.164853862248272,1288.637929485016,882.5549431649298,3.676215620966786,0.5880456736437332
CAMSAP3-2310057J16RIK_E3_NO,0.6779513888888888,0.2490865919325087,0,0.0,0.0,0.0,0.0,0.0,0.0,270,20.045388686578953,24.513791422729515,18.304856624560724,20.937381339499886,0.9408888352626984,0.04077870956355057,677,59.96807510890122,43.462990752092274,54.940432123485785,39.118239763659155,0.9288552637887144,0.03662681271767187,1584,5,3.1199494949494953,0.3268397770674223,7.575785704632037,4.403329750412722,8.031685550196187,4.3273425674705726,939.8911677045177,623.343810866153,3.3574936244591256,0.5800250526444661
GNB2L1_E2_NS,0.6763557857937283,0.2747421264648437,1,50.82842712474619,0.0,50.0,0.0,0.983701499896642,0.0,148,25.35795355356953,25.696275637883865,23.545086094034858,23.079432440538604,0.9434275762299008,0.03335043880142016,411,80.38214870949038,53.010433233121745,74.2304245889217,48.33940098653407,0.9314468375604936,0.029400055490903743,1002,5,3.1437125748502988,0.36747152078003015,10.418269796573489,5.680017586862534,11.02431872544646,5.512101174154875,2232.881048497078,1635.21699550883,4.1113545827155065,0.582976247846999
JUP_D1_CA,0.6286426120334201,0.2772865295410156,0,0.0,0.0,0.0,0.0,0.0,0.0,211,23.20330249312337,28.0562805732408,21.309855279458308,25.18523118735441,0.9395809657315171,0.038717718133542696,674,63.04747771015572,42.405770927527776,57.972360621063274,38.34485210475101,0.9287513821227849,0.034098370268552065,1597,5,3.128991859737007,0.3425818916255516,8.284743743003428,4.902731338913916,8.632704029404652,4.693574851635779,1019.4220274315364,662.3429548825058,3.4227716122523657,0.6333690727979865
FHOD1_D3_NS,0.6452060275607638,0.27184253268771696,3,27.13232320655665,45.26251151356736,25.342340697762328,42.16217086367599,0.9774552792459366,0.03904860178849048,256,19.569754082684465,19.35754162944729,18.03765210919914,16.658595882667722,0.9393639988782374,0.06334825876315589,570,63.44187445030217,46.15289660466735,57.762544710243404,40.658103906406595,0.9254930823325308,0.044568944501633415,1408,4,3.133522727272727,0.3401388078040789,9.37924039510206,5.751576582605273,9.905111942867203,5.537528926357116,1858.358486445461,1293.4916104316,3.9945906263823097,0.5774597225555895
PALLD_F1_NO,0.6030631595187717,0.33611128065321183,0,0.0,0.0,0.0,0.0,0.0,0.0,214,21.65972447405141,18.237877313855353,20.251043074429568,16.431169447279242,0.946557519612364,0.032703443577192355,704,60.911191751167316,37.37053113055357,56.365235133096334,33.90376731698352,0.9345406965880912,0.030807111721742907,1632,4,3.1237745098039214,0.32932412685183043,10.123637003105124,5.534129601964938,10.814383421001589,4.883221921901511,1615.9190907047587,1013.5910034535823,3.9223185668862883,0.5301071011307807
FYN_E2_NO,0.5920814938015408,0.31719207763671875,2,1.2071067811865477,0.2928932188134525,1.2071067811865477,0.2928932188134525,1.0,0.0,273,20.351449552516442,16.26443688335242,18.922223593032953,14.312849481879926,0.9411320190427521,0.048903125231345684,647,60.649621370072815,43.892589913206514,55.289293861277024,38.80575432028965,0.9275312790517128,0.04887114130300573,1561,5,3.119795003203075,0.33444029409531073,10.249202061159268,5.91717391889266,11.084782883778423,5.707809434364847,1835.4860811471976,1191.3993127199553,3.9986281673226918,0.5639142633491038
ARGHGAP10_C1_NO,0.5964007907443576,0.3441344367133247,2,3.1213203435596424,1.0,2.9208096264818897,0.9683709267122026,0.933996823600122,0.011012680317483666,352,20.676187648530842,16.72220135236152,19.285100373250405,14.873553584877179,0.945698028462542,0.032449267075791065,742,54.99936669910877,37.61020002719727,50.56515822634359,33.64234750247491,0.9299773846350408,0.03404698606785439,1864,5,3.1276824034334765,0.3353394827041963,10.418908791051589,6.436461282592897,11.258614642869814,6.128349697051541,1845.0997541320473,1132.3659772468172,4.036400551224707,0.5298641507011379
FHOD1_D1_CA,0.6522358788384331,0.26416905721028644,0,0.0,0.0,0.0,0.0,0.0,0.0,260,16.51391249577052,12.932333599087329,15.425523342095925,11.737949346963193,0.9414930371361476,0.0357264776981677,690,59.74454912670447,42.61984029327342,55.06776643917363,38.665096479090465,0.9316329399767336,0.035530239492505354,1641,5,3.1340645947592933,0.3495498882958642,8.356522441441804,5.1958459416577485,8.698283636352762,4.915401272798903,1151.9716008504586,748.879279130092,3.573857000517744,0.5868140749149058
ACTR3_C3_CA,0.6269976298014323,0.2857534620496962,2,8.5,10.606601717798213,8.5,10.606601717798213,1.0,0.0,321,17.904481902950607,14.295661773261369,16.838092776040973,13.153775755145151,0.9472058859154916,0.0344880593690255,729,54.93433124942232,38.34713527066125,50.896141825412684,35.15114292431161,0.9351137800957752,0.030390910926725537,1801,5,3.123820099944475,0.3327306284880108,8.980533260405265,5.0383705709849576,9.590086534414564,4.582551982236732,1195.2799904594808,705.7100126769411,3.633384244906832,0.5460808867170867
GNB2L1_E3_NO,0.6547400156656901,0.2879681057400173,0,0.0,0.0,0.0,0.0,0.0,0.0,295,21.66862459882543,21.87430662669577,20.180882519874267,19.80681210067293,0.9441286855367372,0.033954960691285466,560,60.16412594318554,45.207083759835776,55.1430066503118,40.776905817324256,0.9278672196072416,0.035523797301342766,1423,5,3.1222768798313423,0.3402324686949854,10.190211018479406,6.361100332225063,11.1703747516184,6.224737866504023,1407.2851958817553,897.3706130422258,3.761544344979765,0.5592373070461899
ACTR3_C1_NS,0.5715266333685981,0.3384140862358941,1,3.4142135623730954,0.0,3.1622776601683795,0.0,0.9262096826685896,0.0,299,20.824543344802567,15.925518988431518,19.55049060911389,14.640475673013404,0.9460866139163668,0.028944579435994006,745,57.153432830212964,37.31371753993014,52.815556246060474,33.82034197761058,0.9345577552318388,0.0330309593834917,1862,5,3.1326530612244903,0.35163779293587244,10.240033634794374,6.151236623120152,10.963854670317922,5.786521730415591,1717.2279446574564,1149.8275524358191,3.954090347843213,0.5604475217155522
JUP_D3_NS,0.6910555097791884,0.21476915147569445,1,4.0,0.0,4.0,0.0,1.0,0.0,328,19.692570807759516,23.518673269382145,18.08143775047112,20.92004632799578,0.9382100599297684,0.03736594012364956,650,54.781321576701785,42.99419680931044,49.53499559445417,37.34016061522545,0.9212230032559728,0.053309434503781485,1668,5,3.1384892086330933,0.35735589137017965,7.246229656446828,5.0805083993197915,7.6614530355499975,5.0839561784152565,1661.3577473940038,944.195438354546,3.944092073761052,0.5368237956812857
ENAH_B3_NS,0.6527076297336154,0.2569986979166667,0,0.0,0.0,0.0,0.0,0.0,0.0,256,20.640411945356238,21.267708940844734,19.136627620427298,18.951755903908577,0.9399553900765044,0.03334183083447915,557,64.57086480513709,48.21851418149175,58.70926607843917,41.75922966596326,0.9256028867951516,0.04123264846906709,1442,6,3.133148404993065,0.3517693598836238,8.918884587187193,6.07110829401805,9.417681223885609,6.118627487097765,1585.629365936859,1075.0895419619576,3.8809615969828233,0.5588869989661772
CGLN1_C2_NS,0.6653749677870009,0.2666799757215712,2,70.8847763108502,35.23401871576772,62.55366943605846,35.22892107585258,0.8659246681641894,0.06657163014265258,287,16.824633746177092,18.629451349951648,15.597934541166596,16.800944040447625,0.9388726795867088,0.05811393426068667,689,59.55089665861392,43.994073866828,54.16902893005806,38.94656977525446,0.9248265094785284,0.04180294118578259,1711,6,3.133255406195208,0.3516827439869239,8.326045494535434,6.299426353918661,8.6663383370137,6.191450840627849,1082.0848119949749,767.2624225720053,3.5097108900353557,0.576942320309641
FMN1_D1_NS,0.6674955156114366,0.2663565741644965,2,1.0,0.0,1.0,0.0,1.0,0.0,257,21.720979422272986,21.292663745476414,20.059046435119818,19.24892379562273,0.9376923051011344,0.034005361874193285,648,62.40633737573847,43.03682312834899,57.011735654376146,38.356540682271145,0.926525351615268,0.0384547243845482,1586,5,3.119167717528373,0.325926075476281,8.007173972120901,4.367679537853902,8.552426021190021,4.192789265021807,925.1772608200673,591.9497587299062,3.3363019278580865,0.5921131631124023
