,cell_area_ratio,white_area_ratio,area_mean,area_std,area_median,area_mad,area_entropy,perimeter_mean,perimeter_std,perimeter_median,perimeter_mad,perimeter_entropy,hull_area_mean,hull_area_std,hull_area_median,hull_area_mad,hull_area_entropy,hull_perimeter_mean,hull_perimeter_std,hull_perimeter_median,hull_perimeter_mad,hull_perimeter_entropy,compactness_mean,compactness_std,compactness_median,compactness_mad,compactness_entropy,solidity_mean,solidity_std,solidity_median,solidity_mad,solidity_entropy,convexity_mean,convexity_std,convexity_median,convexity_mad,convexity_entropy,major_axis_length_mean,major_axis_length_std,major_axis_length_median,major_axis_length_mad,major_axis_length_entropy,minor_axis_length_mean,minor_axis_length_std,minor_axis_length_median,minor_axis_length_mad,minor_axis_length_entropy,elongation_mean,elongation_std,elongation_median,elongation_mad,elongation_entropy,fractal_dimension_mean,fractal_dimension_std,fractal_dimension_median,fractal_dimension_mad,fractal_dimension_entropy,entropy_mean,entropy_std,entropy_median,entropy_mad,entropy_entropy,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_distance_entropy,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_eu_distance_entropy,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,e2e_distance_ratio_entropy,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_distance_entropy,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_eu_distance_entropy,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2e_distance_ratio_entropy,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_distance_entropy,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_eu_distance_entropy,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,j2j_distance_ratio_entropy,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,nodes_entropy,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_medial_axis_entropy,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,branch_thickness_voronoi_entropy,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_std_filter_entropy,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad,texture_entropy_filter_entropy,global_entropy_discrete,global_entropy_kde,global_coeff_var
CD151_A3_NS,0.6755021413167318,0.23767640855577257,10105.050724637682,6779.537724397757,9643.5,4883.0,7.09403170315498,447.5280153129412,200.91061460474666,483.15284579992294,141.2462107539177,7.09403170315498,11831.811594202898,8100.35121731189,11617.5,5998.0,7.09403170315498,387.29660460050553,163.55162371523718,409.109481215477,108.33702391386032,7.09403170315498,0.5892513425250658,0.14410462311953529,0.5963148133769659,0.10573544618686276,7.09403170315498,0.8752386090922271,0.08349712427976728,0.8968930332454088,0.051465239273208396,7.074068750240752,0.8832600578595762,0.05850009080169961,0.8932849940378381,0.039791142525025136,7.09403170315498,137.1422117654828,58.407796909420675,147.47205352783203,40.718482971191406,7.079538949531791,96.98911719045778,44.02031274288704,102.88916397094727,32.96753692626953,7.09403170315498,0.7179779087979581,0.1638806526068401,0.7122473657042518,0.12745566002538888,7.074068750240752,1.1624571511848314,0.10322162735567736,1.1490467982445678,0.013462446994999433,7.09403170315498,3.055560724192597,0.5317723735667527,3.0992336560936886,0.25772450242247147,7.09403170315498,1,103.0538238691623,,103.0538238691623,0.0,-0.0,93.74433316206373,,93.74433316206373,0.0,-0.0,0.9096638013265965,,0.9096638013265965,0.0,-0.0,316,18.187551889073422,21.22491553027685,11.619656120049502,5.455442557676407,8.135997362073766,16.5970688968074,18.413057540783758,10.910974988222282,5.074666223257906,8.082975566180842,0.9358223245986498,0.05440814698933392,0.9417839645316544,0.017384606765810162,7.9565567785160525,705,56.40678062364533,41.991656132804515,45.09882151876051,24.484088973876663,9.450131929555662,50.660769782239754,36.26720837360445,40.40077006966854,21.62521015009282,9.447295050123039,0.9183677472302338,0.05357827130753991,0.9281656690978709,0.022591364374915934,9.439338113279865,1761,5,3.1277683134582626,0.34223115469452764,3.0,0.0,0.5629154119371398,7.293384075164795,4.605649471282959,6.0,2.394448757171631,6.193932851921732,7.72011137008667,4.586779594421387,6.324555397033691,2.3245553970336914,6.216779130171513,1109.2318115234375,664.6318969726562,940.2274780273438,330.98004150390625,19.07221566665175,3.5474495887756348,0.5677124857902527,3.5528156757354736,0.39559340476989746,12.960777564008664,4.800268277885972,4.810052815358163,0.47305776089220697
PALLD_F2_NS,0.5529179043240018,0.36364830864800346,9886.06640625,5798.569942276867,9324.75,3639.25,7.0,426.61306496243924,156.24994397308703,439.03152549266815,88.61522400379181,6.96875,10920.71875,6447.199232527069,10178.75,4144.75,6.984375,380.324344237335,131.0775415882726,394.34299290180206,74.41282284259796,7.0,0.6304276406240132,0.11852211023471204,0.6415295433149211,0.07793780177217008,7.0,0.9101326422901839,0.06319714566641658,0.9269094263381465,0.03174217801729301,6.984375,0.9021002692599078,0.04234247427728913,0.908524156274874,0.026621941834996277,6.984375,136.73256379552186,48.883315071167026,140.92838287353516,29.48981475830078,6.953125,93.8936568889767,35.5590709444853,96.70521926879883,22.01018524169921,6.984375,0.6994801171333436,0.17178196338414153,0.7021180772801685,0.12716948443924647,7.0,1.1537597718117674,0.07734595821030212,1.1459804603013843,0.01118207044613495,7.0,3.066942244982288,0.46998403845355813,3.130789194658297,0.22931192472332707,7.0,3,2.1380711874576983,1.028197917921417,2.414213562373095,0.5857864376269051,1.584962500721156,2.0786893258332633,1.0092452774228278,2.23606797749979,0.7639320225002102,1.584962500721156,0.9754032275561966,0.04260285957487764,1.0,0.0,0.9182958340544896,276,22.459753741861153,16.541202191238526,18.14297941554451,7.331485112509947,7.972619474878433,20.909927801898444,14.75802692604193,17.02296122058402,6.76903146238412,7.9698843752329145,0.9433568348777684,0.03702293255893442,0.9445536379289933,0.0206720836778152,7.937650328304509,641,59.32247109344565,41.396515753699084,50.89781139198392,26.733597829610826,9.324180546618745,54.57987840794829,37.08491301090861,47.58800327346752,24.613104751271266,9.317940297008757,0.9323660385062206,0.03741262798772594,0.9317233205233607,0.01509361271893006,9.307402250983543,1566,4,3.1162196679438057,0.32048815380109974,3.0,0.0,0.5183958973131418,12.23915958404541,7.037289142608643,11.045360565185547,4.7208051681518555,7.480813032143354,13.350475311279297,6.812501907348633,12.041594505310059,4.761484622955322,7.560417891791333,2016.1956787109375,1463.114013671875,1585.7470703125,681.7965087890625,19.679350829182397,4.0527496337890625,0.5896269083023071,4.075405120849609,0.4343714714050293,11.529803810059734,5.78367241894533,5.796677345377076,0.5874307026435687
NegsiRNA_A3_NS,0.633782704671224,0.27328745524088544,7190.443005181347,7142.877972393587,5898.0,5507.5,7.30591315691157,336.14466007571144,233.34948579860136,357.78888487815857,202.87005722522736,7.30591315691157,8104.056994818653,8045.659274951287,6627.5,6217.0,7.3162758512120885,291.60559646329733,192.89465629896222,317.99763536453247,160.57877278327942,7.3162758512120885,0.6370830321438844,0.15733867934505666,0.6275297182198042,0.12248550456944018,7.3162758512120885,0.9111806234897731,0.07420029136095221,0.9167206240557456,0.045914846815571564,7.114536488675572,0.906342982386703,0.06591625386448834,0.915188975235045,0.049714639130330696,7.2608508196515,104.85241575932874,69.94100645746697,115.90003204345705,60.74570465087892,7.23982565690036,70.71018653335966,49.40884627701039,74.27944946289062,44.97500610351561,7.2009149055826045,0.71960825538755,0.19218422459664147,0.706362116132832,0.15622989190662562,7.174267282058608,1.2080534383657027,0.22263397664146375,1.1462209781920136,0.013072722377081236,7.3162758512120885,2.691502610067579,0.9090196397550274,2.929919726088646,0.38568018107515956,7.3162758512120885,2,8.121320343559644,9.485281374238571,8.121320343559644,6.707106781186548,1.0,7.778174593052024,9.000000000000002,7.778174593052024,6.363961030678929,1.0,0.9768589245763655,0.03272642271200266,0.9768589245763655,0.023141075423634527,1.0,424,15.072028379330074,11.523606176966075,12.756825107716365,5.2453911077335125,8.425470381550163,14.029296777606644,10.269681808337618,11.91170403919108,4.724448057602578,8.420129196393347,0.9371721915187974,0.0613526734697601,0.9417839645316542,0.01694526588250972,8.235743713317678,943,46.14443739001041,34.9704121172592,36.5841028929991,20.15453979811947,9.853542380611474,42.4249782920322,31.760628015466153,33.601525262999594,17.89391917903863,9.853542380611474,0.9307256287815537,0.03831680666388986,0.9318573572263891,0.017475978692448657,9.799079765090486,2381,5,3.135237295254095,0.3480633350816078,3.0,0.0,0.5815567822325118,7.995433330535889,4.745192050933838,7.071067810058594,2.828427314758301,6.434478506318928,8.655387878417969,4.583746433258057,7.6157732009887695,2.6157732009887695,6.482676061330958,1147.253662109375,708.0150146484375,965.8348999023438,339.8214111328125,19.269716343022655,3.576087713241577,0.5674802660942078,3.582390546798706,0.39152073860168457,12.900649092589108,4.825808201963794,4.836290113975281,0.48636001613428465
MYO7A_D1_NO,0.6094084845648872,0.3126691182454427,9385.575862068965,6259.868718763152,8365.5,4316.0,7.000598745187348,430.2808345753571,193.36554750593004,439.445739030838,141.722869515419,7.014391848635624,10722.85172413793,7248.601827374706,9533.0,5208.5,7.014391848635624,374.8645613111299,160.862049740464,379.53641414642334,113.50021147727966,7.014391848635624,0.587134670228203,0.12591715967268632,0.5777265344464836,0.09673377336184652,7.014391848635624,0.8926510182171059,0.06519470114566386,0.9018761284245232,0.03378205731226558,7.014391848635624,0.8880059225424749,0.053038804324072514,0.8892245463686167,0.02879792450897134,7.014391848635624,137.89547505872002,62.5414845626252,140.0291748046875,41.58491516113281,7.014391848635624,88.34609110602017,40.204206509820864,87.63678741455078,25.335342407226562,7.014391848635624,0.6867924453053139,0.18669231792878077,0.6944649412667957,0.14986164677789315,7.014391848635624,1.1968668570476626,0.19533342971243067,1.1512131395368743,0.011106471106995475,7.014391848635624,2.9065116762897927,0.7614972842293399,3.061315117193092,0.21630070949339597,7.014391848635624,0,,,,,-0.0,,,,,-0.0,,,,,-0.0,421,16.91793392594492,13.20458793884662,13.72792206135786,5.350906628427657,8.447191142826664,15.786986638299691,11.80069305699359,12.963892162464171,5.012651867879846,8.451313084616473,0.9419858088382341,0.04698075867690889,0.9442119848676126,0.017672412394219794,8.399884380449244,820,50.31162726227168,38.32313352976962,39.20188938664748,21.46587167287941,9.672163026334715,46.08595270851781,34.360844564515595,36.59083066683358,19.569389466107026,9.658126715353827,0.929402663263236,0.03737762490811312,0.9297499368537265,0.018916537804612166,9.613497518608087,2062,6,3.1241513094083415,0.3441468913531871,3.0,0.0,0.5555600149216233,9.193862915039062,5.139736175537109,8.062257766723633,3.062257766723633,6.733539668327746,10.07133674621582,4.9004716873168945,8.9442720413208,2.944272041320801,6.755391646990629,966.9663696289062,561.8875732421875,832.3345336914062,293.6502685546875,19.459816856147423,3.398284912109375,0.574150025844574,3.408733367919922,0.4034759998321533,13.37599331664001,4.555228609666884,4.566525731268228,0.4503594677190473
FYN_E3_CA,0.7155278523763021,0.22100702921549478,10562.088028169013,6033.047325603889,9807.0,4402.75,7.135662612462429,438.42605488485015,157.6785560183475,432.7594473361969,111.49747383594513,7.135662612462429,11689.517605633802,6955.60819531327,10408.25,4766.0,7.135662612462429,396.781777172861,134.2255166499352,396.3769279718399,100.55792504549026,7.135662612462429,0.6517113048640363,0.0982968309026179,0.6635128845734248,0.06989503198515579,7.135662612462429,0.9191814997649773,0.04978735886069574,0.9327241963058657,0.02382416087853101,7.135662612462429,0.9134785511417983,0.031777052887592784,0.9190999452318636,0.015610174660613318,7.135662612462429,142.0099008351984,50.04333896645507,141.28365325927734,37.392524719238274,7.135662612462429,97.8960809875542,34.661133548847204,96.94313049316406,22.22516632080078,7.135662612462429,0.708167314692184,0.1546805624704758,0.7169502419786887,0.1102146472577134,7.135662612462429,1.1614793338828082,0.10163727060784977,1.1490893155132378,0.010793575659481691,7.135662612462429,3.0386276168868043,0.4706829076980425,3.1162389661257666,0.207073042991901,7.135662612462429,1,16.242640687119284,,16.242640687119284,0.0,-0.0,15.297058540778355,,15.297058540778355,0.0,-0.0,0.9417839645316545,,0.9417839645316545,0.0,-0.0,220,20.587688389142077,26.90300728503367,11.5396364680297,4.3676406871192865,7.677928406696646,18.856701532379127,23.94510966269694,11.063044536248906,4.109303881285368,7.605201133969373,0.9363427723594893,0.04384958087093222,0.9387837371909572,0.014934111961773633,7.5976943864493585,625,63.9420505515367,43.467187335645164,55.4156902804314,30.2497358873172,9.28451237954945,58.438695052155204,38.79485685074921,51.13768180119236,27.446233508143212,9.278112379549452,0.9270740735130006,0.04015164844946403,0.9285294160688475,0.016017687020360882,9.259696739542527,1516,5,3.1273087071240107,0.3372532025672464,3.0,0.0,0.5569063653969941,6.8564958572387695,3.824951410293579,6.0,2.0,5.951757333152026,7.151068210601807,3.704155206680298,6.082762718200684,1.9172372817993164,5.920746600739863,1026.361572265625,682.7980346679688,839.6796264648438,316.99090576171875,18.970011598812963,3.440258741378784,0.5984416604042053,3.4416964054107666,0.4315357208251953,13.274803943564436,4.640524328025431,4.651991734145668,0.48387217402641763
NegsiRNA_F3_NO,0.6272830963134766,0.29773245917426217,12009.066037735849,8750.194608196538,10562.25,5864.25,6.7279204545632,501.2098651697051,237.79348339924624,499.83051502704626,159.8025596737861,6.7279204545632,13753.382075471698,10237.76785091822,12012.0,6836.0,6.709052530034898,422.546678893971,183.65682496333284,429.9021121263504,130.9752801656723,6.7279204545632,0.5610854421425454,0.14057032009486922,0.5606609945902017,0.09882030399721359,6.7279204545632,0.8902049911326092,0.06694104915675923,0.9043947433517211,0.036184947325526295,6.683063025297507,0.8643753151525365,0.06438882137656489,0.8751899182006416,0.0397888100289297,6.683063025297507,155.07738110029473,70.05562374327643,157.8407745361328,50.60297393798828,6.7279204545632,99.23014647330878,45.72077407547924,104.62225723266602,32.3328857421875,6.709052530034898,0.6736806232157354,0.18842665311852752,0.6967465321205677,0.13570926581226228,6.709052530034898,1.159365751364841,0.08455748639411978,1.1529891787937268,0.013336185075640494,6.7279204545632,3.0815781343826676,0.5027233492487309,3.148898607903296,0.23712054126995796,6.7279204545632,1,1.0,,1.0,0.0,-0.0,1.0,,1.0,0.0,-0.0,1.0,,1.0,0.0,-0.0,455,18.837808215214682,14.793659479864884,15.619656120049443,6.1082659413084155,8.656053394407696,17.561590463613207,13.45054171968436,14.79489401411482,5.544894014114821,8.649998696600743,0.9405775983928044,0.04543053039292162,0.9435232167489929,0.018253417098126445,8.529311643011198,740,49.22453287543574,39.091360841591914,38.784865428143235,20.538477222843625,9.523273352408209,45.21405723507177,35.33110657031345,35.68261782167616,18.923954340812905,9.5151652443001,0.9311746734576063,0.036755974443172225,0.9317475950701584,0.018985347738014413,9.490840919975776,1953,5,3.1264720942140296,0.34448429270534797,3.0,0.0,0.5620366444981926,10.063667297363281,6.659508228302002,8.5440034866333,3.544003486633301,7.04467137857292,11.254439353942871,6.541327476501465,9.899495124816895,3.8994951248168945,7.168734483978496,2071.178955078125,1231.675537109375,1793.5521240234375,699.1773681640625,19.3933026477761,4.112147808074951,0.5472152829170227,4.162439346313477,0.38564491271972656,11.261751323648735,5.628845879252114,5.6448948672950285,0.5791652042091989
ADAM10_C3_CA,0.6851541731092665,0.25864919026692706,12546.783185840708,6019.4493255182915,11977.5,3177.5,6.820178962415187,480.5186225302451,133.3393600876004,484.55843687057495,66.28427076339722,6.820178962415187,13666.128318584071,6662.923264757597,13073.5,3320.5,6.820178962415187,431.5358019497542,113.42966183571161,440.27086639404297,53.038885831832886,6.820178962415187,0.647144253644154,0.10331489258230235,0.6517733635475269,0.06269735125844722,6.820178962415187,0.9190862241074846,0.04725536275313915,0.9313752030319437,0.02683369305219241,6.820178962415187,0.9025856845729003,0.034168718632512064,0.9084863574760642,0.021572302745776817,6.820178962415187,150.16536694079375,42.27645117937096,152.0823516845703,22.882171630859375,6.820178962415187,109.92307338883391,33.32772799847916,109.07107543945312,18.60053253173828,6.820178962415187,0.7420061087624955,0.17763773073692007,0.7477031130641805,0.13353180148865018,6.820178962415187,1.15453421517985,0.015210050552352479,1.1546050090144664,0.01116115881072366,6.820178962415187,3.149593966466849,0.3252507522711835,3.163618645022464,0.2071586864172268,6.820178962415187,1,15.899494936611667,,15.899494936611667,0.0,-0.0,14.422205101855956,,14.422205101855956,0.0,-0.0,0.9070857382171327,,0.9070857382171327,0.0,-0.0,233,19.631939580235297,19.924171938835272,12.843776657252723,6.015349532506534,7.766525683271606,18.230247153836864,17.93910608039895,12.351619327035625,5.651702246288349,7.720367367811676,0.9430379786787957,0.032198859169323496,0.9435170477927125,0.015559893544103476,7.603204877241518,565,63.407142995970695,40.67670155898531,59.94932658214877,30.12006172408819,9.14210705730255,58.698551409668596,37.231052624101494,56.040721801204526,27.57229386974179,9.14210705730255,0.9333355710311174,0.028245155989538685,0.9305186657234937,0.012939854718821975,9.133691327210226,1405,4,3.1252669039145906,0.331021308525967,3.0,0.0,0.5443132676789891,8.943014144897461,5.377110004425049,7.6157732009887695,2.6157732009887695,6.666182640612395,9.423768043518066,5.018253803253174,8.0,2.614835262298584,6.621151279216065,1272.4593505859375,721.1870727539062,1107.45556640625,395.2822265625,19.19156678239111,3.7008321285247803,0.5470377802848816,3.7248454093933105,0.38564491271972656,12.505887907613747,4.911683605503323,4.920836905188024,0.4382344009232668
NegsiRNA_E2_CA,0.6139795515272353,0.306449466281467,12363.342857142858,7323.784010488036,11696.5,5218.0,6.6951978986185035,485.33041142736164,188.14810539009062,508.41630148887634,115.29646337032312,6.676150279570884,13649.295238095237,8075.973031901255,12678.0,5840.0,6.649913255740755,427.0967883484704,158.39921744417907,455.44867956638336,94.66240632534027,6.6951978986185035,0.606993117165282,0.11880867877077271,0.618067675792662,0.08199790634697712,6.695197898618504,0.9070447554569727,0.06885749513262826,0.9280111336032388,0.029642533891629963,6.695197898618504,0.8914175755196854,0.052164581106632135,0.8990566656107516,0.025493039659543193,6.695197898618504,156.3300253345853,60.72893729219879,157.56802368164062,39.350555419921875,6.6951978986185035,102.7044760851633,40.90077853220893,100.67809295654295,27.262817382812486,6.6951978986185035,0.6843519300553838,0.1682157215686058,0.6687648181089643,0.12231468793667777,6.695197898618504,1.1627549666887589,0.11830060370202457,1.1450317571176034,0.010393795313629717,6.695197898618504,3.0305655815232426,0.6204509327914204,3.126368703884318,0.24101228462932278,6.668960874788374,2,10.156854249492381,10.949747468305834,10.156854249492381,7.742640687119286,1.0,8.928283664656549,9.46422218710307,8.928283664656549,6.692215687156759,1.0,0.899443950541871,0.0378524613804509,0.899443950541871,0.026765732126718733,1.0,290,21.004158333928252,15.926797962943882,17.16354508458354,5.940594845631885,8.008273098598323,19.55423415673855,14.220069838484262,16.18271600125391,5.456071537878192,7.984980383073621,0.9393828364626229,0.04755754727706666,0.9417839645316544,0.017090092288061964,7.982377322721334,579,60.44172876031451,42.741267297671726,51.656148200658336,26.94091059238611,9.167056843688716,55.85845888183297,39.00478627494038,47.2784306000104,23.948520136782697,9.16360261225521,0.933467931174255,0.031154924787064546,0.9310364631334671,0.015867463555634842,9.143479150330506,1461,5,3.1266255989048597,0.3366443336727612,3.0,0.0,0.5551681998792554,10.988546371459961,6.54573917388916,9.848857879638672,3.7660951614379883,7.211004749002957,11.87937068939209,6.0774760246276855,10.29563045501709,3.305840492248535,7.209167100160567,2099.638427734375,1419.427001953125,1719.814208984375,760.5494995117188,19.437737023404992,4.07732629776001,0.5962634086608887,4.120438575744629,0.437650203704834,11.495619516026945,5.738764465371466,5.754537781652354,0.5990564195615724
NegsiRNA_E2_NO,0.6016324361165365,0.3196682400173611,11759.101769911504,8222.202809520675,11660.0,6136.5,6.682924316359198,460.19471741039143,214.0115648274098,486.1736608743668,144.95331752300268,6.682924316359198,13080.632743362832,9152.462792344888,12745.0,6802.0,6.682924316359198,404.88177279560966,182.79421991462567,428.17451190948486,122.68244457244873,6.682924316359198,0.6095535424665168,0.12150538756217127,0.6126548087135752,0.06720509882519488,6.682924316359198,0.9089095966256584,0.0591919442178532,0.9244299167250368,0.030008475737792528,6.607789581884214,0.8959743344768671,0.05535255242711266,0.903011399226478,0.028531979540943775,6.646272020340823,146.7140121670951,66.28670708522995,157.5500946044922,41.64216613769531,6.682924316359198,97.94360151122102,48.529499161759055,103.71351623535156,37.95259094238281,6.66522520131495,0.688040286009965,0.1876898505628939,0.6879562692331324,0.1506526657712195,6.646272020340823,1.1938643739556938,0.1923257255212614,1.1480961363743911,0.009524168768056507,6.682924316359197,2.9135321508980105,0.8082104434373342,3.093474775245613,0.2254405908157553,6.682924316359198,1,51.727922061357845,,51.727922061357845,0.0,-0.0,48.010415536631214,,48.010415536631214,0.0,-0.0,0.9281334649337537,,0.9281334649337537,0.0,-0.0,300,19.83521610592816,14.797019985772982,17.057085525633518,6.128258770283404,8.07711944048146,18.588984351775828,13.679093669279407,16.0537964972521,5.7750484871097845,8.07711944048146,0.9413809898869594,0.03615708936827897,0.9433584567417685,0.01660382350597578,8.04508730556667,607,59.321152990412955,44.37281207006004,46.61965612004953,24.76462500753543,9.238962920423724,54.707235138507976,40.23876795341425,43.69726981046859,22.873772132231213,9.222488455843822,0.9335245850440784,0.033183821725397605,0.9308030263908564,0.016740265263926246,9.188667492066259,1521,5,3.123602892833662,0.33702361235409334,3.0,0.0,0.5504300582280113,11.446786880493164,7.038464546203613,10.049875259399414,4.049875259399414,7.329790429184016,12.293367385864258,6.3159003257751465,11.045360565185547,3.954639434814453,7.333762436054367,2156.40087890625,1382.9351806640625,1815.217041015625,740.286865234375,19.495626010069817,4.135674476623535,0.5554742813110352,4.181264400482178,0.3922302722930908,11.204698460651143,5.69928468882378,5.713703766338656,0.5853179940660607
NegsiRNA_A3_NO,0.68423949347602,0.2296880086263021,13291.051886792453,8969.067887262852,14012.0,6667.25,6.709052530034898,517.8783387519279,248.45164981312348,557.0229030251503,180.41778367757797,6.690184605506596,15130.900943396226,10372.982540146762,15270.0,7063.75,6.709052530034898,439.28921783870123,198.74882232925322,479.65335381031036,125.5481915473938,6.709052530034898,0.5629433921306903,0.1408475151745863,0.5555106235713241,0.09202123836055909,6.709052530034898,0.8902465379753715,0.06701019974646405,0.8995432317005289,0.03761456885242992,6.65244875644999,0.870878485224772,0.06372119219414986,0.8704890632068802,0.03801480253527506,6.683063025297507,160.68757751527824,75.22195860606993,166.3978500366211,49.8275146484375,6.683063025297507,103.55179591223879,49.64729621668222,107.16436004638672,33.721778869628906,6.683063025297507,0.6730345519875661,0.17804334297096686,0.6578772053351578,0.13241001848194756,6.65244875644999,1.1673817041747323,0.11723521112440632,1.15153519652434,0.010686390289845416,6.709052530034898,3.0192565190761678,0.6384263004390529,3.125848964341406,0.2441837336367041,6.709052530034898,2,6.0,7.0710678118654755,6.0,5.0,1.0,6.0,7.0710678118654755,6.0,5.0,1.0,1.0,0.0,1.0,0.0,-0.0,452,16.127089909587013,15.900168982596758,12.864804822492424,5.103450399798801,8.594428741137957,15.005302205942899,13.96807724715007,12.161069112691564,4.808348527765193,8.552935627195117,0.9379135152919419,0.05312961674435482,0.9417839645316544,0.016837062877289477,8.531675360658753,727,50.09693578670954,41.49661799005746,37.90118655923809,20.135622122163454,9.491018036034912,45.81289327990178,37.40323177249106,35.05164839997626,18.038581526409885,9.480013909487457,0.9267520840346909,0.039289289044918144,0.9292028883139619,0.016679730319639208,9.46075668802941,1979,5,3.1273370389085398,0.3378670621565113,3.0,0.0,0.5577029946815257,7.495753288269043,4.535686492919922,6.4031243324279785,2.2800188064575195,6.2267549679708685,8.152679443359375,4.360939025878906,7.0,2.0,6.239749493212467,1166.4788818359375,705.2271728515625,994.7166748046875,345.6308898925781,19.023049299602654,3.5821657180786133,0.5653299689292908,3.5923917293548584,0.38479089736938477,12.9007706179417,4.847096852116009,4.860713706583073,0.5413829584661098
MYO6_D2_NO,0.60037718878852,0.29278606838650173,9543.265957446809,4830.220645120377,9533.5,3128.0,7.139551352398794,445.24009251171816,142.62716196059648,442.9604578018189,95.3969686031341,7.111182558072553,10741.255319148937,5602.418654862068,10571.5,3786.0,7.111182558072553,386.7127574031235,112.90349051029317,394.0130813121796,67.67741012573248,7.139551352398794,0.5924423612390582,0.13324012354133533,0.5958625013992558,0.09657069300361065,7.139551352398794,0.8975078752332029,0.06753664779175401,0.9097215437225208,0.03737222634812798,7.139551352398794,0.8794600564840349,0.055128110314976816,0.890084767276923,0.03748511254269793,7.139551352398794,140.12573571069865,45.842048247047664,137.88653564453125,26.258743286132812,7.139551352398794,94.36879715513676,30.196485101019174,96.16651916503906,19.696884155273438,7.139551352398794,0.7018890623831195,0.18623024796449555,0.692298655822675,0.16863528480118528,7.139551352398794,1.1581968412953039,0.07316246468126561,1.152344700713395,0.012837386660156325,7.139551352398794,3.0761735880525274,0.41216946589006614,3.075402587562849,0.20212586938076704,7.139551352398794,1,29.55634918610405,,29.55634918610405,0.0,-0.0,25.612496949731398,,25.612496949731398,0.0,-0.0,0.8665649735175392,,0.8665649735175392,0.0,-0.0,415,18.595934771110635,15.631042923973109,14.40685424949238,5.864381916835939,8.458366200912232,17.211565282362518,13.90999877972422,13.45362404707371,5.5023837524892505,8.44390836958693,0.9404236308464787,0.03897192646254153,0.9417839645316542,0.0198972961013556,8.235907735298099,809,51.49346099648271,36.68889467335806,42.79163056034261,21.720562748477132,9.65010714088486,47.30935058452245,32.986129845879695,38.86675957679004,19.55912579576388,9.64763495299858,0.9292487827272147,0.036040795067337185,0.9307565660644469,0.01609203266285497,9.640218389339744,2052,5,3.125730994152047,0.3344727627182461,3.0,0.0,0.5511032385918346,8.494715690612793,5.0223002433776855,7.211102485656738,2.7888975143432617,6.573877976351132,9.26817512512207,4.901208877563477,8.0,2.9009804725646973,6.626527473805301,1300.85888671875,782.4884643554688,1095.088623046875,379.1063232421875,19.366483925218887,3.728475332260132,0.5264822840690613,3.7293927669525146,0.37227702140808105,12.379285854889375,4.9864072019396195,4.9960734250944645,0.46797415008365556
