,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_distance_ratio_mean,e2e_distance_ratio_std,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_distance_ratio_mean,j2j_distance_ratio_std,nodes_n,nodes_max,nodes_mean,nodes_std,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,texture_std_filter_mean,texture_std_filter_std,texture_entropy_filter_mean,texture_entropy_filter_std
PALLD_F1_NS,0.6314241621229384,0.3012813991970486,3,3.080880229039762,0.95870734375003,2.9226096452107893,0.8291738614918429,0.9559978824000813,0.03889446398711973,239,23.125309810118612,24.918751076875,21.374271990495668,22.376348191469756,0.9413617230803816,0.03573047741314149,767,58.01992169785395,37.04364887421167,53.457970074536355,33.39823180834649,0.9318512146698895,0.03364315105446626,1789,5,3.12520961430967,0.3359851123916313,8.643195152282715,5.280212879180908,9.115792274475098,5.092372894287109,1497.6253662109375,1218.135498046875,3.799362897872925,0.5722825527191162
NegsiRNA_A1b_NS,0.7310136159261068,0.21241209242078993,2,1.7071067811865475,0.414213562373095,1.7071067811865475,0.414213562373095,1.0,0.0,255,18.069167424174605,20.901060630483318,16.63023716192696,18.70090343810371,0.9336720544342161,0.05245402649151967,561,64.06464136937637,50.93660332883602,58.54930492991141,45.99067808802953,0.9254780012662835,0.044457051266889105,1455,5,3.1463917525773195,0.361191762283696,7.52638578414917,5.54884672164917,7.756381511688232,5.00374174118042,1156.309814453125,942.4567260742188,3.4865496158599854,0.6801605820655823
ADAM10_C3_NS,0.6571121215820312,0.2822587754991319,0,,,,,,,248,19.738592364891907,18.633703787073422,18.314030242546895,16.68628121498055,0.941131209961219,0.03550818290753571,597,63.31630235136256,43.932005004387506,58.120745851270904,38.35062099586965,0.9312943811061574,0.03696955660520046,1476,5,3.1327913279132793,0.3491888584920553,9.285652160644531,5.46144962310791,9.951775550842285,5.328948020935059,1523.0369873046875,972.8729858398438,3.847428560256958,0.5583277344703674
NegsiRNA_A2b_CA,0.6171694861518012,0.2849193149142795,3,1.1380711874576983,0.23914631173810033,1.1380711874576983,0.23914631173810033,1.0,0.0,304,19.32061281440524,18.850375565761667,17.95345227292437,17.124820755640403,0.9412775037526316,0.03416753222024008,635,59.0198831983355,43.62373998793488,54.44991908730599,39.68662002103215,0.9332970535735503,0.034096662440411485,1619,5,3.1204447189623226,0.329254384235352,10.396729469299316,9.848136901855469,10.774638175964355,9.861627578735352,1687.467529296875,1114.3651123046875,3.944195508956909,0.5613183379173279
NegsiRNA_F1_NS,0.6482132805718316,0.29116185506184894,2,84.86143571373724,89.0416305603426,77.98800722683282,83.08875650516704,0.9016877018224634,0.03300690419775061,230,18.29665778217183,15.019341896443285,17.05988504511194,13.509375974869032,0.9440449572055073,0.03120253645530611,696,61.947658641652396,40.338165404866324,57.20066386949661,36.550402820862324,0.9326866999143739,0.03311088624599551,1618,6,3.1452410383189124,0.37113759238521365,8.719023704528809,4.747697353363037,9.222827911376953,4.540567398071289,1541.0126953125,992.3809204101562,3.851475715637207,0.5684549808502197
NegsiRNA_C3c_NS,0.784645504421658,0.16623221503363717,1,2.0,,2.0,,1.0,,261,23.566354028045474,34.52096110581303,21.72754072494128,31.500239822200896,0.9344858364258042,0.052676756173942456,458,62.328368632486466,52.352321305336275,57.014384137272046,47.35143048687217,0.9259205340247437,0.036953308206464884,1303,6,3.1864927091327706,0.4394951681472928,6.6795477867126465,4.6228718757629395,6.900183200836182,4.43195915222168,921.8711547851562,665.1399536132812,3.3124287128448486,0.6312695741653442
NegsiRNA_F3_CA,0.6162223815917969,0.3232349819607205,0,,,,,,,291,20.320943958142344,17.97881818742353,18.93122142169697,16.27290400664217,0.9420848516541369,0.032060220306075984,673,58.135924558221845,40.04426085293917,53.70160911029475,36.46927054401297,0.9324527718540387,0.03239341340482052,1657,5,3.127942063971032,0.34469536674992624,10.626167297363281,6.658288478851318,11.494620323181152,6.46699333190918,1856.8489990234375,1280.5780029296875,4.010809421539307,0.5637648105621338
CAMSAP3-2310057J16RIK_E3_CA,0.6432743072509766,0.2754995557996962,1,27.0,,27.0,,1.0,,229,17.577624494737137,17.68973248096259,16.533454896045097,16.443082415538232,0.9465659174013322,0.03833529891448876,639,62.97164997211888,42.84966208461862,58.38209916157279,39.16866953386437,0.9350520017861489,0.027839968086648206,1512,5,3.126984126984127,0.334935680095384,9.053778648376465,5.447805881500244,9.50678539276123,5.243943691253662,1311.2686767578125,851.9624633789062,3.695605993270874,0.5888091921806335
NegsiRNA_G1_CA,0.5768413543701172,0.3794708251953125,1,1.0,,1.0,,1.0,,245,19.34397481586224,15.525774494877263,18.137587357440964,14.319515782281924,0.944549395420613,0.0502747078911914,778,59.19538475556831,37.892772074473555,54.60058450479863,34.102832489756295,0.9332568450332882,0.03572660000504643,1846,5,3.1321776814734563,0.34658889204204474,11.321767807006836,7.05167818069458,12.01474666595459,6.635137557983398,1554.1697998046875,1056.576416015625,3.8444974422454834,0.5790641903877258
NegsiRNA_G3_CA,0.618663575914171,0.30902014838324654,3,2.60947570824873,1.9856507854056475,2.414213562373095,1.6605298289644526,0.9595598854801191,0.0700443330123376,244,22.002145017312465,22.666952752395485,20.548093268681075,20.51342484320015,0.9470536287576149,0.032927503205190126,583,62.8155426542748,42.64043131387936,57.97137157161493,38.85749721039778,0.9321511931629352,0.031688416494802314,1416,5,3.121468926553672,0.3309668944058198,10.395950317382812,5.6486310958862305,11.307328224182129,5.353213787078857,1577.1668701171875,1059.88671875,3.8646533489227295,0.5706561207771301
NF2_D1_NS,0.6672003004286025,0.2630805969238281,1,17.0,,17.0,,1.0,,204,18.974514440167873,18.55851267450816,17.522213295500467,16.665277933645786,0.9361378186165422,0.04796306689811082,775,60.59464552693782,39.19646721856398,55.68927300207471,35.06331104843041,0.930672914582186,0.03740918883476176,1832,5,3.1370087336244543,0.3470169255938601,7.315080642700195,4.571568965911865,7.528752326965332,4.364133834838867,922.4669799804688,675.1301879882812,3.2958900928497314,0.6448848247528076
ACTB_B2_NO,0.56910154554579,0.2879282633463542,1,6.0,,6.0,,1.0,,374,17.779522183588913,13.931785143821031,16.58354657230701,12.620476473667015,0.9420893278784687,0.03707170396725961,700,55.55584699733827,42.589463156357844,50.708210453167204,37.78854515895773,0.92657812660192,0.04187157315848799,1828,6,3.1307439824945296,0.3498610134978732,9.527447700500488,6.5423126220703125,10.15605354309082,6.189000129699707,2235.49951171875,1416.407470703125,4.193334579467773,0.5260958075523376
NegsiRNA_H1_NS,0.6502513885498047,0.2938232421875,7,2.06932591060551,0.7833779610729759,2.0184271720702798,0.7617591764394886,0.9789170521910256,0.036005988033309407,337,18.385281864424133,18.876348906894318,16.98791489623939,16.578208416586524,0.9374302157923633,0.05821078817112106,781,54.19119650064054,37.56000447836077,49.74430780572347,33.67432570277102,0.9298871711957413,0.03932828314431961,1945,5,3.1275064267352186,0.3381321794525318,8.933487892150879,5.95623254776001,9.43743896484375,5.728560447692871,1774.957275390625,1052.675537109375,4.030218601226807,0.5097010731697083
KEAP1_E1_CA,0.712188720703125,0.2351964314778646,0,,,,,,,225,18.697513726257878,17.375773050316575,17.256232255058748,15.36822379240657,0.9386123606297146,0.0435855804682972,492,68.47047317700941,48.26855438365734,62.50405333353267,42.93260881592386,0.9270763446943432,0.03781020951811765,1241,4,3.1265108783239324,0.33242424097775947,8.631475448608398,5.271264553070068,9.116939544677734,5.203237056732178,1859.2645263671875,1124.154296875,4.037393569946289,0.5395970344543457
ADAM10_C3_NO,0.5905428992377387,0.3400594923231337,1,1.4142135623730951,,1.4142135623730951,,1.0,,297,21.514906917297598,20.2692473501389,19.975749250558636,18.10218647795151,0.94305677660438,0.03264645875872905,754,56.900779404748675,38.06094470852034,52.10090475816297,33.90192001277998,0.9283132600518609,0.038137728160650496,1832,5,3.1217248908296944,0.3335787073679427,10.017288208007812,5.903504371643066,10.746891975402832,5.796188831329346,1789.17724609375,1088.4876708984375,4.008658409118652,0.5350507497787476
ACTN4_L1_CA,0.5338916778564453,0.27116436428493923,2,29.36396103067893,7.2426406871192865,26.376933180539844,4.744975445528933,0.905903374120764,0.06184987061450151,194,21.73698318007285,24.873003108021262,19.856361158006138,21.69236483519537,0.9322181584893733,0.062479091268588,694,62.76692313956854,41.51834084228483,57.38084498362433,36.93318347772187,0.9275404495232538,0.03811685171810837,1567,4,3.114231014677728,0.31809163768232696,8.04472541809082,4.958001136779785,8.364480018615723,4.871824264526367,1039.1492919921875,727.9779663085938,3.4408082962036133,0.6311401724815369
MYO6_D2_NS,0.6316392686631944,0.3021507263183594,1,66.01219330881972,,60.53924347066124,,0.9170918346470507,,298,20.972901933712844,18.116020723991724,19.356699084058615,15.647604119398412,0.939638567062715,0.04405379752440566,680,58.83452477139797,43.3868112126374,54.06644148456604,39.198451520997516,0.931200119617038,0.03630387589205441,1701,5,3.126984126984127,0.3364680020229555,9.535953521728516,5.838233470916748,10.212748527526855,5.644026279449463,1524.5162353515625,945.322998046875,3.871406316757202,0.5290520787239075
NegsiRNA_L1_NS,0.6740476820203993,0.2518357170952691,2,18.207106781186546,24.33452377915607,18.007141400011598,24.05173002509335,0.9943535275512256,0.00798531791662265,392,13.883744290072023,13.628865990105202,12.85360317198506,11.957199693011647,0.9411344794271378,0.0487124872905969,1034,48.748088247298114,32.74250477111605,44.89782225735368,29.54171388091122,0.9317613233872424,0.03565472495480638,2556,6,3.143192488262911,0.35909355393219633,6.196518421173096,3.1914310455322266,6.594482421875,2.9995737075805664,762.6561279296875,470.67901611328125,3.1524972915649414,0.565519392490387
MYO7A_D1_NS,0.6368232303195529,0.27925745646158856,2,57.78427124746186,77.47665940288695,49.00263150605448,65.05754538071407,0.9219885098734099,0.11032490735795858,219,19.135036212515136,22.209803581037168,17.685258594751403,19.94862191695877,0.9431433112695431,0.031176737284799253,698,62.75728790659273,42.42944508857979,57.209260838257755,37.43603285277219,0.9262236108080006,0.04464977186441273,1681,5,3.135633551457466,0.3441320374096862,8.139278411865234,4.702944278717041,8.592098236083984,4.576020240783691,1091.95263671875,769.7398071289062,3.474076509475708,0.6484208106994629
NegsiRNA_G2_CA,0.6427184210883247,0.30010732014973956,2,5.742640687119286,0.12132034355964275,5.32842712474619,0.46446609406726264,0.9289321881345247,0.10050506338833472,325,21.83684808409437,18.939140414924992,20.300449407755803,16.58349434211558,0.9408519276051251,0.051472294443546555,575,58.3479110579446,45.36896098217469,53.570558725859286,40.49509787840063,0.9292324811873404,0.043911834875377594,1543,5,3.1412832145171743,0.35385137650260834,11.07740306854248,7.975834369659424,12.221698760986328,7.899698734283447,1753.7174072265625,1140.8941650390625,3.9619765281677246,0.5713277459144592
NegsiRNA_C2_CA,0.6598739624023438,0.2501949734157986,6,9.230796051808372,17.82770527390307,8.713066279721406,16.561973650692064,0.9886353981094498,0.027837475761717165,300,15.699139774791002,15.584629489380053,14.55987059762698,13.326065664061199,0.943740280595384,0.04401770245645373,722,58.20831604224347,47.49141871433434,53.47203382765021,43.02915467136518,0.9302113317985544,0.03665656440514369,1800,5,3.136111111111111,0.3509137103317074,8.057215690612793,6.204415321350098,8.388012886047363,6.144882678985596,1401.3731689453125,987.4713745117188,3.7580854892730713,0.5932121872901917
ADD3_A1_NO,0.6646539900037978,0.2626936170789931,2,24.914213562373096,7.7781745930520225,24.52147981502386,7.771361229717413,0.9834738646781535,0.004885958059336828,286,18.808462689288064,14.334418206145601,17.565410492125206,12.6480950027548,0.9439463086166318,0.031661880651613634,552,61.49470232671424,44.670977685926296,56.39456515289374,40.15988554911739,0.9299104547986149,0.03821776962980714,1402,5,3.1340941512125533,0.34902584992703556,9.662240982055664,6.038800239562988,10.419084548950195,5.592688083648682,2214.65576171875,1381.57763671875,4.165328502655029,0.5417712330818176
NegsiRNA_H2_NO,0.5976007249620225,0.29606077406141496,5,20.719595949289324,30.257968900221037,17.84030132610862,25.517730321132774,0.9091183288120861,0.05845529311064057,394,17.354556723263705,15.541774536529646,16.121810222224624,13.8385483875702,0.938305079178515,0.06276564581099411,804,52.36550633227227,38.486755859072105,47.83414331921979,34.06347763316713,0.9275173372118578,0.03943891297106827,1991,5,3.128578603716725,0.33772057542598205,8.724084854125977,5.468505859375,9.50174331665039,5.338710784912109,1654.4566650390625,1006.5071411132812,3.9403038024902344,0.5354896783828735
GNA12_E1_NO,0.6339121924506294,0.24754799736870658,1,1.0,,1.0,,1.0,,241,18.99023482676568,19.30876179296871,17.68041122456914,17.249263367517113,0.9439557849241869,0.032300391596912476,449,68.21346718588859,49.617654250883106,62.21433886774215,44.58694831140908,0.9244242502010439,0.045330306610841996,1194,5,3.1398659966499163,0.34925426483736566,9.785421371459961,5.453850746154785,10.57987117767334,5.13413667678833,2258.77783203125,1384.9482421875,4.167169094085693,0.5537083745002747
NUMB_E3_NS,0.5863153669569228,0.28408050537109375,1,44.82842712474619,,44.0,,0.9815200492660408,,279,19.348256879225097,15.106203550604741,18.138394422982266,13.76479797379966,0.9464530433138972,0.032161603634439914,622,60.34488244538451,44.25785813843009,55.61025388392158,40.21897130298006,0.9318946083714672,0.03249270943802177,1549,4,3.120077469335055,0.32505210458193284,9.594437599182129,6.113887310028076,10.257810592651367,6.011711597442627,1388.8319091796875,982.7745361328125,3.723013401031494,0.598259687423706
CGLN1_C2_CA,0.6524622175428603,0.2780418395996094,1,2.0,,2.0,,1.0,,305,18.63401111093486,21.325438939618234,17.194596254499842,18.530515821922087,0.9410088311007491,0.0596739478832056,685,57.92619006758213,41.822149484436615,53.102595513259125,37.53262260902739,0.9288224762721727,0.034433327175552364,1707,4,3.130052724077329,0.33636143214910186,8.880508422851562,6.004946708679199,9.325373649597168,5.939554691314697,1155.4759521484375,735.7606811523438,3.6057400703430176,0.54855877161026
NegsiRNA_D3_CA,0.6106904347737631,0.28153567843967015,7,11.183467321065985,20.28112554089874,10.115718050830099,17.89648819467463,0.9597369800277714,0.05155489463051803,342,17.96105888305589,13.99945586473601,16.81850021188146,12.823730938033952,0.9401807967174941,0.0608390856967691,713,53.66801638371197,38.96952515657297,48.98053856499713,34.90545982051824,0.926236305395903,0.04460547610153171,1842,5,3.1357220412595006,0.35187530000883976,9.53810977935791,6.747346878051758,10.12359619140625,6.62782096862793,2057.791259765625,1350.20458984375,4.0828704833984375,0.581076979637146
NegsiRNA_E1_CA,0.627680672539605,0.2803531222873264,1,37.31370849898476,,34.058772731852805,,0.9127683658883566,,328,20.934607937489098,19.28022600509513,19.400361765361357,17.342249988211112,0.9387656657505251,0.04233927681496467,626,56.876567664837594,41.287769508332914,52.15657608745592,36.89324265426261,0.9299825965635412,0.03670237901722363,1636,5,3.1265281173594133,0.3342772004855047,9.571602821350098,5.766627788543701,10.360477447509766,5.466475009918213,2191.622802734375,1354.71875,4.148935317993164,0.5534592270851135
ACTR3_C3_NS,0.6214480929904513,0.3097707960340712,3,7.333333333333333,10.115993936995679,7.333333333333333,10.115993936995679,1.0,0.0,344,17.514853217379866,11.187313980109279,16.367229875966302,9.985227650944143,0.9429085087807976,0.0311748325200555,774,53.82372989254227,37.074368629171666,49.85391288197299,33.966757659442116,0.9344426223992278,0.031074020646410596,1937,5,3.12338668043366,0.33044656458749805,9.239136695861816,5.179074287414551,10.059401512145996,4.895322322845459,1174.46923828125,719.3683471679688,3.6135618686676025,0.5516330003738403
ACTR3_C1_NO,0.540821287367079,0.33309046427408856,6,36.118446353109114,32.9323665861483,32.800339954250944,29.512120199380508,0.9251303869452943,0.03830174735103179,447,19.563660128846365,15.359210105968936,18.16429612906323,13.747906067411831,0.9395239399365737,0.04595046349329969,792,49.8832896801826,35.89800003755203,45.554821640411824,31.96135608660968,0.9283200253207037,0.04747313662966685,2097,5,3.1387696709585122,0.3538857301992571,10.292999267578125,6.340519428253174,11.321425437927246,6.069639205932617,1944.269287109375,1189.82470703125,4.063137531280518,0.5478264689445496
MYO7A_D3_NO,0.6133863661024306,0.31224653455946183,1,102.04163056034258,,91.9238815542512,,0.9008468509320005,,367,19.87561271661054,17.589247282000354,18.424398291346918,15.600169242466805,0.9420387734376434,0.037044183897014665,692,55.017660656113954,41.19158832291653,50.35974937084667,36.99319755376307,0.9285786884043429,0.03754500805644114,1751,5,3.129069103369503,0.35027148044948225,9.920149803161621,5.837376117706299,10.811981201171875,5.509668350219727,2051.3779296875,1285.2601318359375,4.110672473907471,0.5389347672462463
NegsiRNA_I3_CA,0.5887510511610243,0.2864210340711806,1,2.0,,2.0,,1.0,,333,19.26213707906291,16.82395348995855,18.065562602017017,15.438584493276007,0.9414083307571299,0.05558902619105686,609,56.523038140165866,40.36115102236832,52.207596916883865,36.936178993862384,0.9312537166052933,0.030788537500896437,1548,5,3.1208010335917313,0.3278721298600773,10.09360122680664,5.931999683380127,11.130396842956543,5.641982078552246,1257.914794921875,864.3167114257812,3.6437010765075684,0.5963533520698547
ADAM9_C3b_NS,0.6448290083143446,0.27123133341471356,1,5.828427124746191,,5.385164807134505,,0.9239482096756956,,216,22.495230575415174,21.78703562119661,20.71939197385944,19.256763158100114,0.9349809788008575,0.0580518461532635,543,67.01224130161428,44.10529609938202,61.78903003578643,39.83332296182108,0.9313868847948125,0.0315626676629199,1309,5,3.122994652406417,0.3307489255714473,9.26811408996582,5.570004463195801,9.797118186950684,5.395064353942871,1818.733154296875,1130.7021484375,4.016590118408203,0.5457221269607544
NegsiRNA_B2_NS,0.60876086600596,0.3201489679634084,1,2.8284271247461903,,2.8284271247461903,,1.0,,345,19.344583764215866,14.936527589092009,18.065387264024693,13.235018697981527,0.9432252191157754,0.04597469017059413,630,54.66396681553024,40.208814674071334,50.333097541254546,36.287163391479666,0.9340355124402253,0.03602237603644354,1630,5,3.1337423312883437,0.34574022286247597,11.041644096374512,6.906607151031494,12.006806373596191,6.451276779174805,1639.597412109375,1058.57666015625,3.8986072540283203,0.5687666535377502
CD151_A3_NO,0.5840913984510634,0.1897947523328993,20,39.03477631085023,23.087470332214007,35.49671934993647,21.39682503235237,0.9107857173318339,0.043093009681013955,702,16.69959209621614,17.00194118171397,15.430552453759368,15.345659439857387,0.936457768411065,0.03494440538486621,847,37.84572686419181,31.263901963724233,34.32967161163573,27.49288508994975,0.9257884414334111,0.04857709978284314,2455,5,3.1421588594704684,0.3629403333303781,6.466865062713623,4.0310258865356445,6.940746307373047,3.925663948059082,1180.603515625,667.2698974609375,3.5959582328796387,0.5713756084442139
NegsiRNA_L3_NO,0.6904559665256076,0.25586191813151044,1,1.4142135623730951,,1.4142135623730951,,1.0,,431,17.540464450289534,15.874581281654375,16.315076484960453,13.992340035445366,0.9406525847289685,0.05207296132253889,703,49.56130027005111,39.3023306439704,45.37035690599776,35.438041172878556,0.9283250577080319,0.038983745635397846,1866,5,3.117899249732047,0.32743617809928827,8.764692306518555,5.7143683433532715,9.608396530151367,5.571425914764404,1425.92236328125,814.85986328125,3.78436541557312,0.5548442006111145
